p_id,torwatch,torwarn,rec_all,rec_most,rec_soon,rec_sleep,rec_driving,rec_work,rec_store,rec_small_group,rec_large_group,rec_morn,rec_aft,rec_eve,alert_und,tor_watchwarn_und,tor_map_und,tor_radar_und,svr_watchwarn_und,und_morn,und_aft,und_eve,warn_time,warn_time_minutes,watch_time,watch_time_hours,warn_size,watch_size,resp_prot,resp_sleep,resp_driving,resp_work,resp_store,resp_small_group,resp_large_group,resp_morn,resp_aft,resp_eve,gend,age,hisp,race,nws_region,WARNING_AVG,weightfactor
EPO7FSWRQP4RKBN4M7,NA,2,2,4,2,1,5,3,1,2,3,2,3,3,5,3,5,5,4,2,3,3,1,20,2,4,3,3,1,1,2,2,2,1,2,2,2,2,1,58,0,1,Central Region,15.833333333333334,0.936549
EPO7FSWV7B2FMNH4M0,1,NA,1,3,2,1,2,3,2,3,3,2,4,3,4,2,2,2,2,3,4,3,2,NA,2,6,1,1,4,2,3,2,2,2,2,3,4,4,1,61,0,1,Eastern Region,8,0.606766
EPO7FSX6RVBKVNR4M7,NA,2,2,2,2,1,1,2,1,2,1,2,2,2,4,3,2,2,2,3,2,2,1,30,NA,NA,1,1,1,1,1,1,1,1,1,2,2,2,1,32,0,1,Eastern Region,9.333333333333334,0.599669
EPO7FSX77MTXRKP4M9,1,NA,4,4,4,3,4,4,3,4,5,5,4,4,5,4,3,3,4,4,4,4,1,10,2,3,2,3,4,3,4,4,4,4,5,4,4,4,1,45,0,1,Central Region,30.666666666666668,0.824647
EPO7FSX78N48ZXG4M3,NA,2,1,4,2,1,2,2,1,2,1,1,4,5,3,2,3,2,3,2,3,4,2,NA,2,2,2,2,2,1,1,2,2,1,2,1,3,4,1,58,0,1,Eastern Region,8,2.380298
EPO7FSX887WYKTZ4M4,1,NA,4,4,4,3,3,3,4,4,4,3,4,4,5,2,3,4,2,4,4,4,2,NA,3,NA,2,1,4,4,4,4,4,4,4,3,4,4,1,58,0,1,Eastern Region,8,2.380298
EPO7FSX8N63FFFM4M7,NA,2,4,3,2,1,3,2,1,3,3,1,4,4,4,4,4,4,4,2,4,4,1,35,2,12,3,3,3,1,2,4,3,2,2,2,4,4,1,57,0,1,Central Region,29,0.936549
EPO7FSX99T8BMJW4M8,1,NA,3,4,NA,2,5,4,4,4,4,5,5,5,5,3,2,3,4,5,5,5,1,15,1,NA,2,2,4,5,5,5,5,5,5,5,5,5,1,44,0,1,Eastern Region,18.833333333333332,0.855611
EPO7FSX9LQMSPY54M0,NA,2,3,4,3,1,4,4,4,3,3,3,3,3,5,3,4,3,4,4,4,4,1,30,2,4,2,3,4,3,3,4,4,3,3,4,3,3,1,63,0,1,Western Region,1.8333333333333333,0.739344
EPO7FSXBXKV3ZS94M1,1,NA,5,4,5,5,4,3,4,4,4,4,5,4,4,4,4,4,4,5,4,5,2,NA,3,NA,3,3,4,3,5,4,4,4,5,4,5,3,1,40,0,1,Western Region,0,0.711351
EPO7FSXJ67GQMPJ4M9,1,NA,5,5,5,2,5,3,2,4,2,5,5,5,5,5,5,5,5,5,5,5,1,30,1,NA,1,1,5,1,5,3,2,2,2,5,4,5,1,34,0,1,Southern Region,49.166666666666664,0.657908
EPO7FT2757P2Y894M1,NA,2,5,5,5,1,1,3,3,3,3,1,4,4,4,2,3,3,3,1,4,4,1,30,2,3,3,5,4,1,3,3,3,3,3,1,4,4,0,40,0,1,Eastern Region,0.5,1.124821
EPO7FT47TWPQTKV4M3,2,NA,1,1,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,NA,3,NA,1,1,3,3,3,3,3,3,3,3,3,3,1,56,0,1,Western Region,0.3333333333333333,0.6983
EPO7FT48JQZCJ5L4M3,2,NA,4,4,3,3,4,4,4,4,4,3,3,4,4,3,3,4,3,4,4,4,3,NA,3,NA,2,2,4,4,3,3,4,4,4,4,3,4,1,37,0,1,Western Region,2.6666666666666665,0.409376
EPO7FT48ZVJT3JZ4M5,1,NA,1,1,1,1,1,3,1,1,1,4,4,4,4,1,4,1,2,3,3,3,1,15,2,12,2,2,3,3,5,5,5,5,5,4,4,4,1,46,0,1,Western Region,0,0.701819
EPO7FT49CMB878Z4M3,NA,2,3,3,3,3,3,3,3,3,3,4,4,4,5,4,3,3,4,3,5,3,2,NA,2,8,3,3,3,3,3,4,4,4,5,3,3,3,1,32,0,1,Western Region,2.6666666666666665,0.437077
EPO7FT49KHXRJJ24M6,NA,2,2,4,2,1,1,5,5,5,5,3,3,2,4,2,1,1,3,5,4,4,1,30,2,2,3,3,3,5,5,5,5,5,5,5,4,4,0,61,0,1,Central Region,3,1.737527
EPO7FT49VWYF84G4M0,1,NA,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,4,5,5,4,4,3,NA,3,NA,1,1,5,5,5,5,5,5,5,5,4,5,1,35,0,1,Western Region,0.3333333333333333,0.409376
EPO7FT4B8NZ5M7M4M4,NA,2,1,3,3,2,3,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,1,45,2,2,2,2,2,5,5,5,5,5,5,4,4,4,1,58,0,1,Western Region,0.16666666666666666,0.6983
EPO7FT4F5QPF6B44M7,NA,3,3,3,3,2,3,3,3,2,2,4,4,2,2,1,1,2,1,2,3,2,1,60,1,NA,2,2,3,3,3,3,3,3,3,3,2,2,1,35,0,1,Eastern Region,8,0.556425
EPO7FT4F9475CLR4M9,NA,2,2,4,3,2,4,4,2,3,3,3,3,3,5,4,4,3,3,4,4,4,1,1,2,12,1,3,4,3,2,4,3,3,3,3,3,3,0,55,0,1,Central Region,25.833333333333332,1.723485
EPO7FT4FY4D588C4M7,NA,2,4,4,2,1,3,3,3,3,4,4,5,1,4,3,3,3,3,4,4,4,1,60,2,5,1,2,2,1,3,3,2,3,3,3,2,1,0,49,0,1,Central Region,15.833333333333334,0.784617
EPO7FT4GZJT43TY4M9,1,NA,4,2,5,2,3,4,3,4,3,2,5,5,4,3,4,4,4,3,5,5,1,15,2,24,3,3,2,1,2,NA,3,4,4,3,4,4,1,63,0,1,Eastern Region,4,0.606766
EPO7FT4HHNCKN8S4M4,1,NA,2,4,4,5,4,4,4,2,4,4,4,2,5,5,5,5,4,4,4,4,1,5,2,8,2,3,2,5,4,2,4,2,3,2,2,1,0,47,0,1,Central Region,39.333333333333336,0.784617
EPO7FT4HQDCZZT94M0,NA,2,4,5,4,3,5,5,5,4,4,4,4,4,5,4,3,3,2,4,4,4,1,20,1,NA,1,1,4,3,4,5,4,3,3,4,4,4,0,27,0,1,Central Region,29,1.286403
EPO7FT4LJ3KKDMV4M4,NA,2,5,5,NA,1,2,5,3,3,3,3,5,3,3,2,2,2,2,3,5,4,1,50,2,2,1,1,4,1,5,5,5,5,5,5,5,3,1,62,0,1,Southern Region,20.166666666666668,0.685396
EPO7FT4MC9M7HVZ4M8,NA,2,3,4,3,3,4,4,3,4,3,3,4,3,4,4,4,4,3,3,4,4,1,30,2,24,2,3,3,3,3,4,3,4,3,3,4,4,1,55,0,1,Southern Region,23.833333333333332,1.141912
EPO7FT4RJTJNPBM4M4,1,NA,1,4,1,2,3,3,3,4,4,1,3,3,5,3,3,3,3,4,4,4,1,60,1,NA,2,2,4,3,4,4,3,4,4,4,4,4,1,63,0,1,Western Region,5.166666666666667,0.739344
EPO7FT4SMLYQ7GF4M1,NA,2,4,5,5,5,5,5,5,4,5,5,4,5,4,4,4,5,3,4,5,4,3,NA,2,8,2,1,3,5,4,5,4,5,5,4,4,4,1,28,0,1,Central Region,39.333333333333336,2.247887
EPO7FT4VH3CMPVK4M7,NA,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,NA,2,6,3,3,4,3,5,5,5,5,5,5,5,5,1,49,0,1,Central Region,32.666666666666664,0.824647
EPO7FT4XKLHRYYH4M8,NA,2,5,5,4,1,2,2,2,2,2,2,3,5,4,3,3,3,3,5,5,5,1,20,2,2,2,2,5,1,4,5,3,3,3,2,5,5,1,28,0,1,Eastern Region,16.5,1.359186
EPO7FT4XWC974PP4M3,NA,2,4,4,4,1,1,1,1,1,1,4,4,2,5,4,3,4,4,4,4,2,1,45,1,NA,3,3,3,2,3,1,3,3,3,3,3,2,1,63,0,1,Southern Region,23.833333333333332,0.685396
EPO7FT52J63JFN94M9,1,NA,4,5,5,1,3,5,3,4,5,5,5,5,5,4,5,5,4,5,5,5,3,NA,3,NA,2,2,2,3,3,3,3,3,3,3,3,3,1,30,0,1,Eastern Region,8,0.599669
EPO7FT56NCYVXL34M7,1,NA,2,3,3,1,4,2,2,2,2,1,3,3,5,4,3,3,4,2,3,3,1,30,2,5,3,3,3,2,2,2,2,2,2,1,3,3,1,39,0,1,Central Region,24.166666666666668,0.77995
EPO7FT59YVGQYFW4M9,NA,2,2,4,2,1,2,3,2,NA,4,2,4,5,4,3,3,3,3,4,4,5,1,20,1,NA,3,3,5,4,4,4,2,4,4,4,5,5,0,61,0,1,Central Region,3,1.737527
EPO7FT5CWP43DQP4M1,1,NA,5,5,5,5,4,4,4,4,3,4,4,3,5,4,3,4,5,4,5,4,1,30,2,2,2,3,4,2,4,2,2,4,3,4,3,3,1,58,0,1,Eastern Region,5.166666666666667,2.380298
EPO7FT5DCMHTHP34M7,NA,2,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,3,3,3,4,4,4,1,30,1,NA,1,1,3,4,4,4,4,4,4,4,4,4,0,62,0,1,Eastern Region,8,1.381951
EPO7FT5VVFM9WDT4M9,NA,2,5,5,3,1,5,5,3,5,5,3,4,4,4,3,3,2,3,3,4,4,4,NA,2,5,1,1,1,1,3,3,3,3,3,3,4,4,1,64,0,1,Eastern Region,8,0.606766
EPO7FT5WVNXK9L84M6,1,NA,3,4,4,3,5,5,5,5,5,2,4,4,5,NA,3,3,3,3,4,4,1,15,2,2,2,3,2,1,3,4,4,3,3,3,3,3,1,54,0,1,Central Region,32.666666666666664,0.647954
EPO7FT5XJ6839N34M0,NA,1,5,4,5,4,4,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,2,NA,2,3,2,2,5,5,5,4,4,5,4,4,4,4,1,35,0,1,Central Region,15.833333333333334,0.77995
EPO7FT62CDB3K2M4M5,1,NA,4,3,3,4,4,4,4,4,4,4,4,4,5,4,4,2,3,5,5,5,NA,NA,NA,NA,NA,NA,5,5,3,5,3,5,5,5,5,5,0,28,0,1,Central Region,9,1.286403
EPO7FT65WRNS5JD4M2,1,NA,4,3,4,2,4,4,4,4,4,4,4,4,5,3,5,4,4,4,4,4,1,45,2,4,3,3,3,3,2,2,2,2,2,3,3,3,1,49,0,1,Eastern Region,8,0.910064
EPO7FT6BTHVXP2P4M7,NA,2,4,3,3,3,3,4,4,4,4,3,4,NA,5,5,5,4,5,NA,5,NA,1,15,2,4,2,NA,1,2,3,3,2,2,2,2,NA,2,0,56,0,1,Central Region,32.666666666666664,1.723485
EPO7FT6CNK37L7K4M8,NA,2,1,3,2,2,2,3,3,2,3,3,3,3,5,3,4,3,3,4,4,4,1,0,2,3,1,3,2,2,2,3,2,2,2,3,3,3,1,48,0,1,Eastern Region,18.833333333333332,0.910064
EPO7FT6D5ZCGKR44M1,1,NA,5,NA,5,3,4,4,3,4,5,4,4,4,5,4,4,5,5,4,4,5,1,30,2,3,2,3,4,3,4,NA,4,4,4,4,4,4,0,55,0,1,Central Region,26,1.723485
EPO7FT6F68NPXX44M2,1,NA,5,2,5,3,3,4,2,4,4,4,4,4,5,5,4,4,4,NA,5,5,1,20,2,2,3,3,4,3,3,4,4,4,4,5,5,5,1,64,0,1,Central Region,6.166666666666667,1.200592
EPO7FT6H58FQTPC4M4,1,NA,3,4,3,2,2,4,2,2,3,2,4,5,5,4,5,4,4,3,4,5,2,NA,1,NA,2,1,3,3,2,4,2,3,3,3,4,4,1,57,0,1,Central Region,49.666666666666664,0.936549
EPO7FT7R35PVVPQ4M2,NA,2,4,5,5,4,3,4,4,5,5,5,4,4,3,3,4,4,4,4,3,5,1,60,2,2,1,1,4,3,4,5,4,5,4,5,5,3,1,34,0,1,Central Region,10.333333333333334,0.729002
EPO7FT7T5TQFCVX4M6,NA,2,4,4,4,3,4,4,4,4,4,5,5,5,5,5,4,2,4,5,5,5,1,10,2,3,2,3,5,5,5,5,5,5,5,5,5,5,0,56,0,1,Central Region,24.166666666666668,1.723485
EPO7FT7WJFW4P3N4M1,1,NA,5,5,4,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,30,2,1,3,3,5,5,5,5,5,5,5,5,5,5,0,36,0,1,Central Region,25.833333333333332,0.831854
EPO7FT82RTFT6774M6,1,NA,4,4,4,4,4,4,4,4,4,4,NA,4,5,3,3,3,3,4,NA,4,2,NA,2,2,3,3,3,2,2,2,2,2,2,3,NA,3,1,59,0,1,Southern Region,67.83333333333333,1.141912
EPO7FT83BYGX8CY4M2,NA,2,5,3,5,2,3,4,4,4,4,3,5,5,5,4,5,4,4,5,5,5,1,20,2,4,2,3,5,4,4,5,4,5,5,5,5,5,1,53,0,1,Southern Region,68.5,0.907811
EPO7FT85SLDLBQF4M6,1,NA,4,4,4,3,4,4,4,4,4,3,3,3,4,2,2,1,2,3,3,3,1,10,2,1,1,2,4,3,3,3,3,3,3,3,3,3,0,53,0,1,Central Region,15.833333333333334,1.14085
EPO7FT88D36SY644M8,1,NA,4,5,5,2,4,2,3,3,3,3,4,5,5,4,4,5,5,4,3,4,1,10,2,2,2,2,4,5,5,4,4,5,5,4,3,5,1,28,0,1,Southern Region,25.833333333333332,0.863296
EPO7FT88JFXVDTJ4M4,NA,2,4,4,3,3,3,4,2,4,4,4,4,4,5,4,4,4,4,4,4,4,1,20,2,6,2,3,3,4,3,4,3,4,4,4,4,4,1,57,0,1,Southern Region,24.833333333333332,1.141912
EPO7FT8B2T2WLSB4M0,NA,2,5,5,5,5,4,NA,4,4,4,5,5,5,5,5,5,5,5,5,5,5,2,NA,2,4,3,3,4,5,4,4,4,4,4,5,5,5,1,46,0,1,Central Region,29,0.824647
EPO7FT8B56BBJNY4M7,1,NA,1,1,1,1,1,1,1,1,1,2,2,1,4,2,5,5,3,3,3,3,1,45,2,NA,3,3,1,1,1,1,1,1,1,1,1,1,1,62,0,1,Eastern Region,8,0.606766
EPO7FT8CB55DRNJ4M2,1,NA,2,3,4,1,2,5,4,3,4,3,5,5,4,3,4,4,2,5,5,5,1,20,2,3,2,3,3,1,3,5,5,4,4,5,4,5,0,27,0,1,Central Region,49.666666666666664,1.286403
EPO7FT8CWXXCXH24M9,NA,1,4,4,5,4,4,4,5,5,5,4,4,4,4,4,3,3,4,4,5,5,3,NA,2,23,1,2,4,5,5,5,4,5,5,5,5,4,1,37,0,1,Western Region,0.3333333333333333,0.409376
EPO7FT8DSNVHX9D4M8,NA,2,1,3,2,2,3,3,4,3,3,3,3,4,5,5,5,4,5,3,5,5,1,30,2,6,2,3,2,3,3,4,3,3,3,3,3,3,1,63,0,1,Eastern Region,4,0.606766
EPO7FT8FK22LHG94M3,1,NA,4,4,NA,3,2,3,3,4,4,3,4,4,5,3,2,2,3,4,4,4,1,30,2,1,3,3,4,3,2,3,3,4,4,4,5,5,0,37,0,1,Central Region,29,0.831854
EPO7FT8FMQ2RTH34M9,1,NA,4,5,3,2,3,2,2,2,2,2,4,4,5,4,4,3,4,3,4,4,1,0,1,NA,2,3,3,2,2,2,2,2,2,3,4,4,0,47,0,1,Central Region,56,0.784617
EPO7FT8FVG3872K4M5,NA,2,4,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,1,5,2,12,2,3,4,4,4,4,4,4,4,4,4,4,1,54,0,1,Central Region,3,0.647954
EPO7FT8HT43HNP34M0,1,NA,4,2,4,2,3,4,3,3,2,3,3,3,4,2,2,2,2,3,3,3,2,NA,2,3,2,2,4,3,3,4,3,3,3,3,3,3,1,57,0,1,Central Region,27.833333333333332,0.936549
EPO7FT8THCCT8Q54M5,NA,3,3,3,3,1,2,2,2,2,2,1,2,2,3,1,1,1,1,1,2,2,2,NA,2,3,1,1,3,1,2,2,2,2,2,1,2,2,0,57,0,1,Central Region,17.166666666666668,1.723485
EPO7FT8XWCYHFJH4M1,1,NA,3,4,2,1,1,1,1,1,1,4,2,1,4,2,2,1,3,4,4,3,2,NA,2,6,2,2,3,1,1,1,1,1,1,3,2,NA,1,64,0,1,Eastern Region,1.8333333333333333,0.606766
EPO7FT8YPDWG3C54M5,2,NA,1,1,1,NA,2,4,2,4,4,2,3,2,3,1,2,1,2,3,3,2,2,NA,2,2,2,2,3,NA,2,5,2,4,4,2,3,3,1,55,0,1,Western Region,0,0.6983
EPO7FT8ZZ2YZWPP4M5,NA,2,3,3,3,2,4,2,2,3,3,2,3,4,3,2,2,2,2,3,4,4,1,20,2,2,3,3,3,2,4,2,2,3,3,3,3,3,1,49,0,1,Eastern Region,8.833333333333334,0.910064
EPO7FT926LVRSTK4M0,NA,2,2,2,2,1,2,3,2,2,2,1,4,4,5,3,3,3,3,4,4,4,1,10,2,2,2,2,2,1,2,2,3,2,2,3,3,3,1,61,0,1,Central Region,30.666666666666668,1.200592
EPO7FT92X9SMS4C4M1,NA,2,4,4,4,3,4,3,3,4,3,3,4,3,4,2,4,3,3,3,4,4,1,30,2,2,2,3,2,3,4,4,3,4,4,3,3,3,1,60,0,1,Eastern Region,18.833333333333332,0.606766
EPO7FT99J4DC4YZ4M1,1,NA,3,4,2,1,1,1,1,2,2,1,4,4,5,5,4,4,2,4,4,4,1,40,2,12,2,3,5,1,4,4,2,1,3,4,4,4,1,62,0,1,Southern Region,21.333333333333332,0.685396
EPO7FT99PT5H86J4M7,1,NA,1,2,1,1,2,3,1,1,1,1,3,3,4,2,1,3,3,2,3,3,2,NA,2,6,3,3,4,1,1,1,2,2,2,3,3,3,0,63,0,1,Central Region,29,1.737527
EPO7FT9C97HTPJF4M5,3,NA,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,NA,2,4,2,1,3,3,3,3,3,3,3,3,3,3,1,60,0,1,Western Region,0.3333333333333333,0.739344
EPO7FT9HZDT8BWQ4M3,1,NA,4,4,4,3,2,5,3,4,4,4,5,4,5,4,5,4,4,5,5,4,1,20,2,3,2,3,3,2,4,4,3,4,3,4,5,4,0,46,0,1,Western Region,56,1.216233
EPO7FT9JP38GSFQ4M8,NA,2,4,4,2,2,3,4,2,3,3,2,4,3,4,2,5,5,2,3,4,4,1,60,2,24,1,2,3,2,4,4,4,4,4,4,4,4,1,48,0,1,Western Region,0.3333333333333333,0.701819
EPO7FTB2ZDX2H524M6,1,NA,2,4,4,2,3,NA,3,3,3,4,3,4,5,4,4,4,4,4,4,4,1,30,2,2,2,3,4,3,3,4,4,3,4,4,4,4,1,62,0,1,Central Region,26,1.200592
EPO7FTC5ZF4MRK84M4,NA,2,5,3,4,2,3,3,2,3,3,3,4,4,5,5,5,4,4,4,4,4,1,20,2,4,3,3,3,2,3,3,3,3,4,4,4,4,1,54,0,1,Eastern Region,8.5,0.526809
EPO7FTCK92ZN3BN4M8,1,NA,4,4,4,3,3,3,3,3,3,4,4,4,5,4,4,4,4,4,4,4,1,10,NA,NA,3,3,3,3,3,3,3,3,3,4,4,4,1,45,0,1,Central Region,6.166666666666667,0.824647
EPO7FTCM9DRRMLX4M3,NA,2,3,3,3,1,2,4,1,2,4,2,3,3,3,1,2,2,2,2,2,2,2,NA,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,60,0,1,Western Region,0.16666666666666666,0.739344
EPO7FTCMJ4S7Z6F4M9,1,NA,3,5,2,2,4,4,4,4,3,2,4,3,5,4,5,5,4,4,4,4,1,5,2,5,2,3,4,2,4,4,4,2,2,4,4,4,1,30,0,1,Western Region,0,0.437077
EPO7FTKTDGM79GK4M2,NA,2,4,5,5,4,3,5,5,5,5,4,4,5,5,3,4,4,3,5,5,5,1,30,2,2,1,2,4,4,3,4,3,4,3,4,4,5,0,27,0,1,Central Region,9,1.286403
EPO7FTKV5N67VX54M3,1,NA,3,4,3,1,1,1,1,1,1,1,3,2,5,3,5,5,5,4,4,4,2,NA,3,NA,3,3,2,2,2,2,2,2,2,1,2,2,1,44,0,1,Southern Region,49.166666666666664,1.315534
EPO7FTKY2VQVN484M7,NA,2,4,4,4,1,4,4,1,3,4,3,4,3,5,4,4,3,4,NA,4,4,1,40,1,NA,2,2,4,3,3,4,3,4,4,3,3,3,0,32,0,1,Central Region,10.333333333333334,0.871758
EPO7FTL35YY2QJB4M0,NA,2,3,4,4,4,4,5,3,2,2,5,5,5,5,5,4,3,4,5,5,5,1,20,1,NA,3,2,4,4,4,4,4,4,4,5,5,5,1,56,0,1,Central Region,26,0.936549
EPO7FTLD6WT8JJZ4M0,NA,2,3,5,1,1,3,3,2,3,4,1,4,5,5,4,5,2,2,5,5,5,1,15,2,6,3,3,4,1,3,3,3,5,4,3,5,5,1,43,0,1,Eastern Region,16.5,0.855611
EPO7FTLGJNLZSFF4M6,1,NA,2,2,2,2,2,2,2,2,2,2,2,3,5,3,4,4,3,2,2,3,1,59,3,NA,3,3,2,3,3,3,3,3,3,2,2,3,1,43,0,1,Eastern Region,33.833333333333336,0.855611
EPO7FTLGJZCS7K54M1,1,NA,5,4,5,4,4,4,4,4,4,5,5,4,4,3,3,2,2,4,3,3,2,NA,2,5,3,3,3,1,2,3,2,2,2,2,3,3,1,50,0,1,Eastern Region,14.166666666666666,0.526809
EPO7FTLJMPDBPQR4M1,1,NA,2,4,3,3,3,4,3,3,4,3,5,3,5,4,4,3,3,4,4,4,1,35,2,5,2,3,4,2,4,4,3,3,3,3,5,4,0,55,0,1,Central Region,26,1.723485
EPO7FTLJVFDS3B24M7,NA,2,4,2,4,3,3,3,3,3,3,4,4,4,5,3,3,3,3,4,4,4,1,30,2,2,2,3,3,4,3,4,3,3,3,4,4,4,1,56,0,1,Southern Region,49.166666666666664,1.141912
EPO7FTLMDDBJT664M8,NA,2,4,4,4,4,4,4,3,4,4,5,5,3,5,4,5,5,5,5,5,5,1,15,2,2,2,3,4,4,4,NA,5,NA,5,5,5,4,1,62,0,1,Eastern Region,8,0.606766
EPO7FTLNB9DD9GB4M5,1,NA,4,4,4,3,4,4,4,4,4,5,5,5,5,4,3,3,4,5,5,5,1,5,2,12,2,3,4,4,4,4,4,4,4,5,5,5,0,47,0,1,Central Region,26,0.784617
EPO7FTLNCMDGXXS4M4,NA,2,2,3,4,2,3,3,2,3,3,2,3,3,3,2,2,3,2,2,2,2,2,NA,2,1,2,2,3,2,2,3,3,3,3,2,3,3,1,56,0,1,Eastern Region,14.166666666666666,2.380298
EPO7FTLNFGZQ8NT4M7,NA,2,1,1,1,1,1,5,3,2,3,3,3,2,5,5,5,5,5,NA,5,5,4,NA,4,NA,1,1,NA,2,1,5,4,3,4,5,NA,5,1,63,0,1,Western Region,0.3333333333333333,0.739344
EPO7FTLT8TYGV944M0,1,NA,3,4,4,3,4,4,2,3,3,3,4,4,5,4,4,3,3,4,4,4,1,45,1,NA,1,1,4,4,3,3,3,4,2,3,3,4,1,64,0,1,Eastern Region,1.8333333333333333,0.606766
EPO7FTLVNPPDNVL4M4,NA,1,1,2,1,1,3,2,2,1,1,1,5,5,4,2,3,2,2,1,4,4,2,NA,2,2,3,3,1,2,2,4,2,NA,2,1,2,2,1,62,0,1,Eastern Region,12.833333333333334,0.606766
EPO7FTM2WZSL5324M7,NA,2,3,4,4,2,4,5,5,4,5,4,4,4,5,4,3,3,3,4,4,4,1,10,NA,NA,2,2,3,4,5,5,5,3,4,4,4,4,0,62,0,1,Central Region,15.333333333333334,1.737527
EPO7FTM4TBSQX6N4M0,2,NA,4,4,4,2,3,3,2,3,4,3,4,4,4,2,3,3,2,4,4,4,1,45,1,NA,2,2,3,2,3,3,3,3,4,3,3,3,0,38,0,1,Central Region,49.666666666666664,0.831854
EPO7FTMB9CP3HJZ4M7,1,NA,3,3,3,2,2,3,2,3,2,3,3,3,3,2,2,2,2,3,3,3,2,NA,2,10,2,2,3,2,3,3,3,2,2,2,3,3,0,30,0,1,Central Region,15.833333333333334,0.871758
EPO7FTQVYB2DMYY4M6,NA,2,4,4,3,4,3,3,4,3,4,2,2,2,4,3,3,2,3,2,2,2,1,5,NA,NA,1,1,4,4,4,4,3,3,4,1,2,2,1,34,0,1,Central Region,25.833333333333332,0.729002
EPO7FVVXJMV2B2X4M1,NA,2,4,5,4,4,3,4,4,4,4,4,4,4,5,3,3,3,3,4,4,4,1,0,2,1,3,3,3,4,3,4,4,4,3,4,4,4,1,59,0,1,Central Region,21.833333333333332,0.936549
EPO7FVY2F799DDJ4M5,NA,2,1,1,1,2,4,5,4,4,4,1,3,4,3,2,4,4,3,1,4,3,2,NA,1,NA,2,1,4,1,3,4,3,3,3,1,3,3,1,53,0,1,Western Region,2.6666666666666665,0.734917
EPO7FVZK4GZVNDN4M5,NA,2,3,4,4,2,5,4,4,4,5,3,5,4,5,3,4,4,3,4,5,5,1,20,2,6,2,3,3,2,3,4,4,4,4,3,4,4,1,47,0,1,Central Region,6.166666666666667,0.824647
EPO7FW24QSJSLLQ4M0,NA,2,2,4,3,1,3,3,1,1,3,3,3,4,5,5,5,5,5,5,5,5,1,30,2,4,2,3,1,1,2,3,3,2,3,1,1,2,1,59,0,1,Southern Region,1.3333333333333333,1.141912
EPO7FW36NVN9F7X4M0,NA,2,3,4,4,1,2,2,2,3,3,3,5,4,2,3,4,4,3,4,5,4,1,30,2,12,2,2,4,3,3,4,4,4,4,3,3,3,0,53,0,1,Central Region,17.166666666666668,1.14085
EPO7FW3LD579DS64M7,NA,2,3,3,3,5,5,5,5,5,5,5,5,5,2,1,1,1,1,5,5,5,3,NA,3,NA,1,1,4,4,4,4,4,4,4,5,5,5,1,62,0,1,Eastern Region,1.8333333333333333,0.606766
EPO7FW49KV3WXHT4M2,NA,1,4,4,5,3,4,3,4,5,4,4,4,4,4,4,5,5,5,5,5,5,2,NA,2,8,2,2,4,3,4,5,4,4,3,4,5,4,1,37,0,1,Southern Region,17.166666666666668,0.594824
EPO7FW66ZQDLVLV4M0,NA,2,4,4,4,1,2,4,3,4,4,4,4,3,4,3,4,2,2,4,4,3,1,20,2,9,3,3,2,2,2,4,3,3,3,3,3,2,1,34,0,1,Central Region,21.833333333333332,0.729002
EPO7FW69WXY8MRK4M1,1,NA,3,2,2,3,3,3,3,3,3,3,3,3,5,2,4,3,3,4,4,4,1,30,2,6,3,3,3,3,3,3,3,3,3,3,3,3,1,47,0,1,Southern Region,17.166666666666668,0.905477
EPO7FW9H9DSB6R24M8,NA,2,4,4,4,2,1,2,1,3,4,3,4,4,5,4,3,4,4,4,4,4,1,20,2,24,2,2,NA,1,2,3,3,3,4,3,4,3,1,49,0,1,Southern Region,33.5,0.905477
EPO7FW9HZQYDQWJ4M6,2,NA,2,4,2,1,3,2,2,3,3,3,4,1,4,2,3,3,3,4,4,4,1,30,1,NA,2,1,3,1,2,3,2,3,3,3,4,1,1,49,0,1,Southern Region,1.3333333333333333,0.905477
EPO7FWFVWBS6K8T4M9,NA,2,5,5,5,5,2,5,2,4,4,4,5,5,5,4,4,1,4,4,5,5,1,15,2,5,2,3,5,5,3,5,3,3,3,5,5,5,1,36,0,1,Central Region,26,0.77995
EPO7FWFWHYPRHYX4M3,1,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,1,45,2,2,3,3,5,4,4,4,3,4,4,4,4,4,1,54,0,1,Eastern Region,8,0.526809
EPO7FWGHS58YVDR4M8,NA,1,4,4,4,4,4,4,4,4,4,3,4,2,4,3,3,3,3,3,4,3,3,NA,3,NA,3,3,3,1,2,3,3,4,4,4,4,2,1,44,0,1,Eastern Region,1.8333333333333333,0.855611
