survey_year,age,survey_hazard,"Broadcast
radio","Weather
radio",Television,"Internet
websites","Social
media","Friends,
family","Phone
notifications",Sirens,weightfactor
2022,37,TC,3,3,3,4,3,3,4,NA,1.64951
2022,34,TC,3,2,3,3,4,3,3,NA,1.094286
2022,41,TC,5,5,5,5,4,4,5,NA,0.829479
2022,22,TC,5,4,3,5,5,4,4,NA,0.237386
2022,28,TC,4,2,4,2,2,5,2,NA,0.554613
2022,20,TC,5,4,4,5,3,4,4,NA,0.271238
2022,51,TC,1,1,3,3,1,5,4,NA,4.17945
2022,39,TC,3,3,3,3,3,3,3,NA,0.238425
2022,49,TC,4,4,4,4,1,4,4,NA,0.436157
2022,61,TC,2,5,1,4,1,3,5,NA,0.104907
2022,25,TC,4,4,4,3,4,3,5,NA,0.456654
2022,34,TC,1,2,2,1,1,1,3,NA,0.700529
2022,56,TC,5,4,4,5,5,3,3,NA,0.804547
2022,20,TC,5,5,5,5,5,5,5,NA,0.271238
2022,20,TC,4,5,5,4,4,5,5,NA,1.2119
2022,45,TC,4,4,5,4,4,3,3,NA,0.525497
2022,36,TC,3,3,4,4,5,4,4,NA,0.602143
2022,72,TC,5,5,4,5,4,5,5,NA,0.377325
2022,58,TC,3,3,3,3,3,3,4,NA,0.804547
2022,24,TC,2,4,1,2,3,1,3,NA,0.125103
2022,30,TC,3,3,5,5,3,5,1,NA,1.198801
2022,34,TC,3,3,3,3,3,3,3,NA,1.608614
2022,39,TC,3,3,2,3,3,2,3,NA,0.320694
2022,22,TC,5,5,5,5,5,5,5,NA,0.301958
2022,27,TC,4,4,5,3,3,5,5,NA,0.554613
2022,39,TC,4,4,4,3,2,3,5,NA,1.229287
2022,20,TC,3,3,4,4,4,3,4,NA,0.271238
2022,73,TC,3,2,5,3,1,4,4,NA,1.015839
2022,23,TC,2,1,4,5,1,3,3,NA,0.301958
2022,21,TC,1,1,1,1,1,3,5,NA,0.197893
2022,61,TC,4,5,3,4,4,3,4,NA,0.92072
2022,39,TC,2,2,4,3,3,4,4,NA,1.026671
2022,45,TC,1,3,4,4,2,1,4,NA,0.525497
2022,19,TC,2,2,4,4,3,NA,5,NA,0.298958
2022,33,TC,5,5,4,4,5,5,4,NA,0.700529
2022,36,TC,4,4,4,4,4,3,4,NA,0.480715
2022,21,TC,1,2,2,1,2,2,1,NA,0.301958
2022,39,TC,5,4,4,5,5,5,5,NA,0.738977
2022,41,TC,1,3,4,2,3,4,2,NA,1.063341
2022,27,TC,4,3,4,4,4,3,3,NA,0.023421
2022,28,TC,2,5,2,5,2,2,5,NA,0.023421
2022,67,TC,2,NA,3,3,2,2,3,NA,0.971495
2022,78,TC,4,1,3,3,1,3,1,NA,0.164977
2022,38,TC,3,4,4,5,3,3,3,NA,0.363772
2022,18,TC,3,4,2,3,1,4,5,NA,0.270001
2022,23,TC,3,4,5,2,4,4,5,NA,1.028594
2022,28,TC,5,3,4,3,5,4,4,NA,1.763585
2022,35,TC,5,4,5,4,4,4,5,NA,0.140481
2022,65,TC,5,5,4,5,5,1,5,NA,0.21343
2022,21,TC,2,5,3,1,4,3,4,NA,1.2119
2022,32,TC,3,3,3,3,3,3,3,NA,0.673075
2022,22,TC,3,3,3,3,3,3,3,NA,0.301958
2022,33,TC,3,3,5,5,5,4,NA,NA,0.550326
2022,40,TC,3,4,5,5,4,5,5,NA,0.498168
2022,21,TC,1,3,3,2,3,3,3,NA,0.301958
2022,61,TC,4,4,4,2,1,4,3,NA,0.92072
2022,20,TC,NA,4,5,3,4,2,1,NA,0.237386
2022,23,TC,NA,NA,NA,NA,NA,NA,NA,NA,0.102498
2022,37,TC,4,4,4,4,4,4,4,NA,0.480715
2022,35,TC,3,3,4,2,3,3,2,NA,0.602143
2022,19,TC,2,1,1,4,2,4,5,NA,0.098736
2022,22,TC,NA,3,4,4,1,4,4,NA,0.271238
2022,62,TC,5,5,4,4,4,4,5,NA,0.674771
2022,22,TC,5,4,5,5,NA,4,4,NA,0.271238
2022,58,TC,2,2,2,1,1,3,3,NA,0.590216
2022,39,TC,5,5,5,5,5,5,5,NA,0.480715
2022,30,TC,4,3,5,2,1,2,3,NA,0.700529
2022,30,TC,3,2,4,3,3,4,3,NA,0.673075
2022,20,TC,1,1,3,5,1,4,3,NA,0.102498
2022,18,TC,1,4,3,5,1,2,5,NA,0.60253
2022,48,TC,1,1,1,3,1,1,5,NA,1.826884
2022,40,TC,NA,3,2,2,3,1,3,NA,0.492433
2022,53,TC,2,2,3,2,3,3,2,NA,1.225031
2022,39,TC,3,3,4,5,5,5,5,NA,0.830463
2022,33,TC,3,3,3,3,3,4,4,NA,0.57276
2022,20,TC,1,3,5,4,2,2,3,NA,0.301958
2022,26,TC,3,3,4,4,5,4,5,NA,0.841874
2022,59,TC,5,4,4,5,5,1,5,NA,1.384548
2022,49,TC,1,1,1,1,1,4,4,NA,0.627327
2022,69,TC,4,4,4,4,2,4,4,NA,0.39885
2022,33,TC,4,5,5,5,5,4,4,NA,0.257937
2022,46,TC,5,5,5,5,5,5,4,NA,0.692571
2022,85,TC,1,5,NA,3,1,2,2,NA,0.198918
2022,23,TC,4,4,3,2,2,5,2,NA,0.301958
2022,31,TC,4,4,2,3,2,3,5,NA,1.094286
2022,19,TC,4,3,4,5,3,3,3,NA,4.138497
2022,41,TC,4,4,5,4,1,2,5,NA,0.986434
2022,22,TC,1,1,3,3,3,1,3,NA,0.237386
2022,22,TC,2,2,5,4,5,4,5,NA,0.225787
2022,58,TC,4,1,3,2,3,4,2,NA,0.400738
2022,26,TC,1,1,2,2,1,1,1,NA,0.59898
2022,34,TC,4,4,1,4,1,4,4,NA,1.750507
2022,34,TC,3,2,2,2,3,3,2,NA,0.550326
2022,38,TC,5,5,5,5,5,5,5,NA,0.738977
2022,28,TC,1,1,1,5,1,1,5,NA,0.620267
2022,42,TC,3,3,5,5,3,4,5,NA,0.699251
2022,38,TC,5,5,5,5,5,5,5,NA,0.602143
2022,37,TC,3,4,3,2,3,4,3,NA,0.320694
2022,31,TC,4,3,4,3,5,5,5,NA,0.081578
2022,20,TC,5,4,3,3,4,4,3,NA,0.513617
2022,18,TC,2,3,4,3,2,1,4,NA,0.10832
2022,81,TC,4,3,5,3,3,4,3,NA,0.689186
2022,19,TC,1,1,1,4,1,4,1,NA,1.254654
2022,18,TC,1,1,1,5,3,4,5,NA,0.017602
2022,28,TC,3,5,4,4,5,4,3,NA,0.217958
2022,51,TC,5,4,2,4,3,2,3,NA,0.783831
2022,42,TC,4,5,4,4,2,2,4,NA,0.561958
2022,24,TC,2,1,5,3,5,3,4,NA,0.271238
2022,74,TC,3,3,4,3,2,2,3,NA,0.64284
2022,70,TC,4,2,4,2,2,4,2,NA,0.113391
2022,59,TC,3,5,5,4,2,2,3,NA,0.957667
2022,43,TC,5,5,5,5,5,5,5,NA,0.492433
2022,46,TC,3,4,3,1,5,NA,2,NA,0.876323
2022,48,TC,5,5,5,5,4,4,5,NA,0.525497
2022,46,TC,2,2,3,3,3,2,2,NA,0.525497
2022,31,TC,1,1,3,2,1,3,4,NA,0.815354
2022,18,TC,NA,1,1,1,3,2,5,NA,0.098736
2022,18,TC,5,4,3,4,3,4,2,NA,0.10832
2022,59,TC,1,3,3,4,1,3,4,NA,1.36754
2022,60,TC,4,5,5,5,3,3,5,NA,0.674771
2022,63,TC,5,5,5,5,5,5,5,NA,0.471015
2022,20,TC,3,3,5,3,3,5,3,NA,0.301958
2022,40,TC,3,3,3,3,3,3,3,NA,1.063341
2022,23,TC,2,4,1,4,NA,1,1,NA,0.102368
2022,64,TC,2,1,4,4,1,2,3,NA,0.92072
2022,18,TC,1,1,4,3,4,3,4,NA,0.298958
2022,27,TC,5,3,2,4,1,2,4,NA,0.023421
2022,23,TC,3,2,1,2,2,3,3,NA,0.237386
2022,41,TC,2,3,3,3,2,3,2,NA,0.481331
2022,62,TC,3,2,5,5,3,3,3,NA,0.914457
2022,50,TC,3,3,3,3,3,3,3,NA,1.220362
2022,23,TC,NA,NA,NA,NA,NA,NA,NA,NA,1.549451
2022,43,TC,2,4,NA,4,3,3,3,NA,1.252762
2022,55,TC,3,3,4,4,4,3,3,NA,0.804547
2022,21,TC,5,5,5,5,5,5,5,NA,0.301958
2022,21,TC,3,2,2,3,3,3,4,NA,0.159057
2022,29,TC,5,5,5,5,5,5,5,NA,0.841874
2022,35,TC,4,4,4,3,3,2,3,NA,0.363772
2022,46,TC,1,1,1,5,5,1,5,NA,1.032913
2022,25,TC,1,1,4,4,4,4,4,NA,0.943041
2022,36,TC,4,4,4,4,4,4,4,NA,0.555925
2022,32,TC,3,3,3,3,3,3,3,NA,0.700529
2022,20,TC,4,5,4,1,2,3,3,NA,0.629204
2022,42,TC,4,4,4,4,4,3,4,NA,0.492433
2022,72,TC,2,2,5,2,2,3,5,NA,1.015839
2022,45,TC,4,5,4,5,4,3,5,NA,0.76239
2022,38,TC,5,5,5,5,5,5,5,NA,0.480715
2022,26,TC,4,4,4,3,3,4,4,NA,0.554613
2022,70,TC,2,1,4,4,3,4,4,NA,0.113391
2022,22,TC,3,3,4,4,5,5,2,NA,0.294249
2022,65,TC,4,5,4,5,4,3,4,NA,0.39885
2022,53,TC,4,5,5,5,2,3,3,NA,0.783831
2022,21,TC,2,2,2,2,2,2,2,NA,0.271238
2022,62,TC,5,2,4,2,2,4,3,NA,0.69718
2022,31,TC,3,3,3,3,4,4,4,NA,0.57276
2022,34,TC,4,4,3,3,2,3,5,NA,0.624871
2022,54,TC,4,4,3,4,1,3,5,NA,0.400932
2022,41,TC,4,5,3,4,3,4,5,NA,1.087106
2022,28,TC,1,1,5,5,1,5,5,NA,0.841874
2022,49,TC,3,4,5,3,2,4,3,NA,3.190888
2022,43,TC,5,5,4,4,4,4,5,NA,2.029698
2022,20,TC,1,2,3,3,5,5,2,NA,0.301958
2022,37,TC,2,4,5,5,2,3,5,NA,4.55621
2022,29,TC,1,3,5,4,5,2,5,NA,0.554613
2022,23,TC,3,3,2,4,2,4,3,NA,0.102498
2022,30,TC,3,3,4,4,1,2,5,NA,0.700529
2022,61,TC,1,4,5,3,1,1,2,NA,0.471015
2022,18,TC,2,3,3,3,2,4,3,NA,0.098736
2022,25,TC,3,3,4,4,4,4,3,NA,0.841874
2022,64,TC,1,1,5,3,1,1,1,NA,0.674771
2022,45,TC,4,5,3,2,1,3,3,NA,0.770731
2022,39,TC,3,3,3,3,3,3,3,NA,0.602143
2022,71,TC,4,5,3,4,2,4,4,NA,0.113391
2022,48,TC,5,5,5,5,5,5,5,NA,0.770731
2022,43,TC,3,3,NA,3,3,5,3,NA,0.428602
2022,34,TC,3,4,2,2,5,4,1,NA,0.550326
2022,46,TC,4,2,4,3,2,3,3,NA,1.769394
2022,32,TC,3,5,3,3,5,4,5,NA,0.550326
2022,25,TC,4,4,4,4,4,4,4,NA,0.59898
2022,25,TC,4,2,2,5,1,3,3,NA,0.512489
2022,40,TC,2,2,5,5,2,2,5,NA,2.2997
2022,18,TC,3,4,3,2,5,1,3,NA,0.270001
2022,18,TC,5,5,5,5,5,5,5,NA,1.313922
2022,42,TC,3,4,4,3,4,2,4,NA,0.216546
2022,21,TC,1,4,3,3,4,4,3,NA,0.271238
2022,24,TC,1,4,3,1,4,2,4,NA,0.294249
2022,64,TC,3,3,4,3,3,4,3,NA,0.69718
2022,24,TC,NA,4,3,4,1,2,3,NA,0.301958
2022,51,TC,5,5,5,5,5,5,5,NA,0.400932
2022,22,TC,5,3,1,2,1,2,4,NA,0.102498
2022,19,TC,1,2,2,1,2,1,2,NA,0.045243
2022,51,TC,3,3,4,4,3,3,3,NA,0.435568
2022,50,TC,4,5,4,4,4,4,4,NA,0.30002
2022,50,TC,5,5,4,5,1,4,4,NA,0.435568
2022,18,TC,2,4,5,1,2,3,5,NA,0.60253
2022,72,TC,5,5,5,5,5,5,5,NA,0.113391
2022,55,TC,4,4,3,2,3,2,3,NA,0.686478
2022,70,TC,2,1,5,1,1,5,1,NA,0.643722
2022,48,TC,3,2,4,5,1,2,3,NA,1.769394
2022,65,TC,3,5,4,5,1,5,5,NA,0.21343
2022,43,TC,5,5,5,5,5,5,5,NA,0.428602
2022,24,TC,3,5,4,4,3,4,5,NA,0.301958
2022,74,TC,4,5,3,2,1,2,3,NA,0.113391
2022,33,TC,5,5,5,5,5,5,5,NA,0.550326
2022,20,TC,1,1,1,3,3,2,5,NA,0.271238
2022,62,TC,3,4,3,4,4,3,4,NA,0.366779
2022,21,TC,4,4,3,5,3,2,3,NA,0.225787
2022,37,TC,4,4,4,4,4,4,4,NA,0.363772
2022,26,TC,5,4,4,4,5,5,4,NA,0.554613
2022,21,TC,5,4,5,4,4,4,5,NA,0.404079
2022,28,TC,4,4,3,2,3,3,5,NA,0.898462
2022,22,TC,3,5,3,5,5,3,4,NA,0.237386
2022,25,TC,5,4,3,3,2,1,4,NA,0.217958
2022,37,TC,4,4,5,5,5,4,5,NA,0.480715
2022,36,TC,5,5,4,5,4,5,4,NA,0.480715
2022,55,TC,4,5,4,5,3,3,5,NA,1.210357
2022,19,TC,1,3,3,5,4,2,4,NA,0.60253
2022,34,TC,3,2,4,4,1,2,3,NA,1.750507
2022,56,TC,1,1,2,2,1,1,2,NA,4.266405
2022,22,TC,3,3,3,3,3,3,3,NA,1.612614
2022,25,TC,3,3,3,3,3,3,3,NA,0.76517
2022,32,TC,4,4,5,5,4,4,5,NA,0.673075
2022,25,TC,3,3,3,3,3,3,3,NA,0.023421
2022,27,TC,3,3,3,3,3,3,3,NA,0.76517
2022,62,TC,1,2,1,1,3,1,3,NA,0.674771
2022,28,TC,1,1,4,5,3,4,4,NA,0.554613
2022,66,TC,2,4,5,4,2,4,NA,NA,0.21343
2022,70,TC,5,4,5,5,1,4,5,NA,0.113059
2022,18,TC,3,2,4,3,1,1,5,NA,0.270001
2022,105,TC,1,5,2,2,1,2,1,NA,0.394383
2022,23,TC,3,4,5,3,4,2,4,NA,1.352361
2022,24,TC,2,3,4,3,4,3,2,NA,1.2119
2022,45,TC,3,4,4,4,1,2,2,NA,0.525497
2022,41,TC,1,4,4,4,3,2,3,NA,1.839409
2022,26,TC,1,2,4,4,3,4,2,NA,0.59898
2022,25,TC,1,1,3,4,2,4,5,NA,2.841325
2022,61,TC,3,4,2,2,5,1,3,NA,0.471015
2022,68,TC,5,4,5,3,2,4,1,NA,0.39885
2022,22,TC,2,4,NA,3,4,NA,4,NA,0.237386
2022,21,TC,5,2,4,5,1,2,1,NA,1.2119
2022,22,TC,1,1,3,5,4,3,5,NA,0.197893
2022,59,TC,2,2,2,2,2,2,2,NA,1.223541
2022,45,TC,3,4,4,NA,2,3,3,NA,0.576582
2022,24,TC,3,4,3,2,2,4,5,NA,0.498046
2022,26,TC,1,1,2,1,2,2,1,NA,1.498878
2022,31,TC,2,4,4,3,3,5,3,NA,0.673075
2022,32,TC,3,3,3,3,3,3,3,NA,1.752081
2022,38,TC,2,2,2,2,2,2,2,NA,1.228141
2022,29,TC,4,4,3,4,3,2,5,NA,1.978989
2022,36,TC,5,4,4,5,3,3,4,NA,1.228141
2022,70,TC,2,1,3,3,1,2,4,NA,0.740638
2022,48,TC,3,3,3,3,3,3,3,NA,0.436157
2022,38,TC,3,4,4,4,1,2,4,NA,1.78149
2022,34,TC,4,5,5,4,5,3,4,NA,1.198801
2022,48,TC,2,NA,2,2,3,3,1,NA,0.692571
2022,73,TC,5,5,5,5,2,3,4,NA,0.441462
2022,71,TC,5,5,5,5,1,2,5,NA,0.253875
2022,18,TC,4,2,4,3,5,3,2,NA,0.63638
2022,31,TC,1,1,1,1,1,1,4,NA,0.672261
2022,27,TC,3,4,2,NA,1,3,4,NA,1.425031
2022,25,TC,3,4,3,3,3,3,3,NA,0.456654
2022,64,TC,3,4,3,4,2,1,3,NA,0.366779
2022,23,TC,5,5,5,5,5,5,5,NA,0.629204
2022,31,TC,3,3,4,3,3,3,3,NA,0.672261
2022,72,TC,4,4,4,4,2,3,4,NA,0.36465
2022,42,TC,5,5,5,5,5,5,5,NA,0.829479
2022,67,TC,3,3,5,2,1,2,1,NA,0.36558
2022,48,TC,2,1,3,2,5,1,4,NA,0.627327
2022,71,TC,5,2,5,5,1,1,3,NA,0.881892
2022,46,TC,1,5,3,5,5,1,5,NA,1.995711
2022,39,TC,4,4,3,2,2,2,3,NA,1.78149
2022,25,TC,4,3,4,2,4,4,3,NA,0.59898
2022,76,TC,4,3,4,3,4,4,4,NA,0.232549
2022,56,TC,5,5,5,5,5,5,5,NA,0.686478
2022,22,TC,2,2,5,3,3,2,3,NA,1.51069
2022,60,TC,5,3,5,3,1,4,3,NA,0.366779
2022,21,TC,4,3,2,3,3,4,3,NA,0.430494
2022,37,TC,3,4,4,2,3,4,3,NA,0.951901
2022,42,TC,5,5,5,5,1,1,5,NA,1.304835
2022,21,TC,5,4,5,5,3,5,5,NA,1.352361
2022,35,TC,5,5,5,5,5,5,5,NA,1.228141
2022,71,TC,3,3,3,5,3,2,4,NA,0.113391
2022,49,TC,4,3,4,3,4,4,3,NA,0.436157
2022,18,TC,4,1,NA,4,2,3,4,NA,0.303296
2022,22,TC,1,1,4,1,3,1,5,NA,0.629204
2022,33,TC,5,3,3,4,4,4,4,NA,0.099072
2022,28,TC,4,4,4,5,3,2,4,NA,0.620267
2022,32,TC,2,3,3,2,3,2,2,NA,1.752081
2022,60,TC,4,1,5,5,2,3,3,NA,0.366779
2022,66,TC,3,5,5,4,1,4,2,NA,0.402144
2022,22,TC,2,3,4,3,NA,4,2,NA,0.940474
2022,37,TC,1,1,1,4,1,1,4,NA,0.555925
2022,66,TC,3,4,4,4,2,3,4,NA,0.21343
2022,25,TC,2,2,2,2,2,2,2,NA,0.037912
2022,25,TC,3,4,4,4,3,3,4,NA,0.620267
2022,36,TC,5,2,NA,3,4,5,5,NA,1.026671
2022,53,TC,2,2,5,3,1,1,4,NA,0.776519
2022,23,TC,4,4,5,2,3,3,2,NA,0.225787
2022,25,TC,1,3,3,4,1,3,1,NA,0.620267
2022,25,TC,3,5,3,4,4,3,3,NA,1.978989
2022,35,TC,1,1,3,5,1,1,3,NA,1.228141
2022,21,TC,1,1,1,5,3,4,4,NA,0.513617
2022,75,TC,3,4,4,4,1,2,3,NA,0.248608
2022,32,TC,3,3,5,5,3,3,4,NA,0.671942
2022,37,TC,4,2,2,4,5,3,5,NA,0.555925
2022,67,TC,3,5,5,2,1,2,2,NA,0.99846
2022,42,TC,3,4,4,5,4,4,4,NA,0.829479
2022,31,TC,4,5,5,5,3,3,1,NA,0.815354
2022,33,TC,5,4,4,5,3,4,4,NA,0.815354
2022,35,TC,2,2,4,3,2,3,1,NA,0.545292
2022,57,TC,1,1,5,3,1,3,1,NA,1.384548
2022,24,TC,1,1,4,4,1,1,1,NA,0.225787
2022,39,TC,5,5,5,5,5,5,5,NA,0.830463
2022,54,TC,1,1,3,5,4,3,5,NA,0.834207
2022,51,TC,2,4,4,4,1,3,3,NA,0.903771
2022,22,TC,5,5,5,5,5,1,5,NA,1.51069
2022,47,TC,1,1,4,4,1,NA,1,NA,0.627327
2022,49,TC,4,2,4,2,3,4,3,NA,2.247696
2022,35,TC,5,5,4,4,2,2,2,NA,0.830463
2022,32,TC,4,3,2,2,2,4,4,NA,0.761968
2022,41,TC,5,5,5,5,5,5,5,NA,0.829479
2022,32,TC,5,5,5,5,4,4,5,NA,0.945076
2022,45,TC,4,4,4,4,2,3,4,NA,0.711549
2022,40,TC,3,3,4,5,1,5,4,NA,0.829479
2022,50,TC,4,4,5,5,5,5,5,NA,1.225031
2022,29,TC,3,4,4,NA,5,4,3,NA,0.59898
2022,36,TC,2,4,3,4,2,2,3,NA,0.921312
2022,21,TC,4,3,4,4,4,4,3,NA,2.913723
2022,32,TC,5,5,5,5,5,4,5,NA,0.673075
2022,40,TC,4,4,3,5,4,3,5,NA,1.087106
2022,58,TC,4,3,4,3,2,3,3,NA,1.611855
2022,71,TC,3,3,4,3,1,3,2,NA,0.113391
2022,84,TC,2,4,4,2,1,1,1,NA,1.042188
2022,64,TC,4,5,5,4,NA,2,5,NA,1.967908
2022,56,TC,3,2,1,3,3,2,3,NA,0.686478
2022,40,TC,4,5,5,5,4,5,4,NA,0.494508
2022,78,TC,4,4,4,4,4,4,4,NA,0.232549
2022,57,TC,5,5,5,5,2,2,4,NA,0.748448
2022,41,TC,5,5,5,5,5,5,5,NA,1.087106
2022,38,TC,3,4,5,3,5,5,4,NA,1.859154
2022,48,TC,NA,4,NA,3,4,4,4,NA,1.032913
2022,23,TC,3,4,1,4,4,3,4,NA,0.938043
2022,25,TC,4,4,4,4,5,4,4,NA,0.883473
2022,41,TC,4,3,4,4,3,3,4,NA,2.214027
2022,62,TC,3,3,NA,3,3,3,3,NA,1.142196
2022,23,TC,5,5,5,4,5,2,5,NA,0.984275
2022,36,TC,5,5,5,5,5,5,5,NA,0.953759
2022,45,TC,5,5,5,5,5,5,5,NA,1.032913
2022,26,TC,5,2,2,4,1,3,4,NA,0.943041
2022,23,TC,4,4,2,3,2,3,4,NA,0.940474
2022,24,TC,5,1,5,5,5,4,5,NA,0.498046
2022,44,TC,1,1,1,2,2,2,2,NA,1.087106
2022,23,TC,4,3,4,4,4,3,5,NA,0.984275
2022,48,TC,3,3,NA,2,3,2,2,NA,1.032913
2022,50,TC,2,4,4,4,4,2,2,NA,1.537514
2022,64,TC,3,3,4,3,3,4,4,NA,0.480085
2022,42,TC,5,4,5,4,3,5,NA,NA,0.867843
2022,27,TC,5,4,5,5,4,5,5,NA,0.442148
2022,44,TC,4,5,4,5,3,3,4,NA,2.2997
2022,32,TC,2,2,2,2,2,2,2,NA,1.198801
2022,73,TC,3,2,5,3,1,5,5,NA,0.64284
2022,62,TC,1,4,4,3,1,3,3,NA,0.946796
2022,26,TC,5,5,5,5,5,5,5,NA,0.59898
2022,44,TC,5,5,5,5,5,5,5,NA,1.137259
2022,46,TC,4,4,5,5,4,4,5,NA,2.38134
2022,26,TC,3,5,3,3,2,4,3,NA,0.59898
2022,72,TC,4,2,1,4,1,1,4,NA,1.264636
2022,23,TC,1,1,1,3,2,3,4,NA,2.229894
2022,69,TC,5,5,5,5,5,5,5,NA,1.166835
2022,59,TC,3,3,3,3,3,3,4,NA,1.210357
2022,40,TC,4,5,4,5,5,5,4,NA,1.304835
2022,56,TC,5,5,5,5,4,4,5,NA,0.957667
2022,43,TC,4,3,4,4,3,4,3,NA,1.252762
2022,22,TC,1,3,1,4,3,2,5,NA,1.51069
2022,51,TC,4,4,5,4,1,2,3,NA,1.390906
2022,35,TC,5,4,5,4,4,5,4,NA,1.229287
2022,39,TC,5,5,4,4,3,3,3,NA,1.229287
2022,37,TC,1,2,1,3,3,3,3,NA,0.545292
2022,75,TC,NA,2,2,2,1,1,3,NA,1.061235
2022,56,TC,1,2,5,5,4,3,5,NA,1.210357
2022,63,TC,5,3,5,5,1,1,4,NA,1.967908
2022,61,TC,1,2,2,4,3,3,4,NA,2.324517
2022,60,TC,2,3,4,4,2,4,3,NA,1.786315
2022,56,TC,3,3,5,5,1,3,4,NA,1.294833
2022,23,TC,3,5,4,4,2,1,5,NA,1.352361
2022,38,TC,5,5,5,5,5,5,5,NA,1.859154
2022,49,TC,2,2,4,3,4,4,4,NA,1.108424
2022,33,TC,3,3,3,3,1,2,4,NA,0.761968
2022,58,TC,3,4,4,4,3,3,4,NA,1.294833
2022,51,TC,4,4,4,4,2,4,4,NA,1.582693
2022,22,TC,2,4,4,2,3,3,5,NA,0.938043
2022,23,TC,3,3,3,3,3,3,3,NA,1.133733
2022,40,TC,1,1,5,5,4,3,5,NA,0.699251
2022,80,TC,4,4,4,4,1,5,4,NA,1.105788
2022,62,TC,4,4,3,5,1,2,2,NA,0.946796
2022,56,TC,3,3,4,4,1,2,3,NA,0.957667
2022,37,TC,4,5,5,5,5,5,5,NA,0.830463
2022,24,TC,3,2,3,3,3,2,3,NA,2.05571
2022,70,TC,4,4,4,4,1,4,4,NA,0.643722
2022,59,TC,4,3,3,4,1,5,2,NA,1.210357
2022,34,TC,2,2,3,5,5,3,5,NA,1.752081
2022,48,TC,3,3,4,4,1,3,3,NA,3.190888
2022,56,TC,5,4,2,2,1,1,1,NA,1.294833
2022,56,TC,5,4,4,4,3,4,3,NA,1.294833
2022,76,TC,4,3,5,3,1,4,3,NA,1.061235
2022,50,TC,3,3,3,4,3,3,4,NA,1.390906
2022,67,TC,4,4,5,4,2,3,4,NA,0.820406
2022,57,TC,2,3,5,4,1,3,4,NA,1.210357
2022,65,TC,1,4,4,1,1,1,4,NA,0.739663
2022,35,TC,2,1,2,4,2,3,2,NA,0.951901
2022,48,TC,1,2,5,5,1,4,5,NA,1.108424
2022,54,TC,1,5,5,2,2,1,3,NA,1.390906
2022,47,TC,2,1,5,1,5,3,2,NA,1.995711
2022,67,TC,2,3,5,2,1,1,1,NA,0.909109
2022,73,TC,5,5,5,5,5,2,5,NA,0.64284
2022,58,TC,5,1,4,4,1,3,5,NA,0.957667
2022,58,TC,2,1,3,4,1,3,4,NA,0.681867
2022,82,TC,4,5,5,4,1,1,1,NA,0.457627
2022,54,TC,3,5,5,4,1,4,5,NA,3.146809
2022,20,TC,2,4,2,3,1,1,2,NA,1.352361
2022,40,TC,3,4,4,4,5,4,5,NA,1.137259
2022,55,TC,2,2,5,5,2,4,5,NA,0.748448
2022,36,TC,5,5,5,4,5,3,4,NA,0.738977
2022,32,TC,5,5,5,5,1,3,4,NA,1.198801
2022,25,TC,4,4,5,3,2,3,4,NA,2.822187
2022,20,TC,2,2,3,4,3,3,4,NA,2.05571
2022,40,TC,3,5,4,5,4,4,4,NA,1.252762
2022,24,TC,4,3,3,3,4,3,5,NA,0.629204
2022,68,TC,2,3,2,2,1,2,1,NA,0.909109
2022,52,TC,5,5,5,5,4,3,4,NA,1.582693
2022,38,TC,4,4,4,4,4,4,4,NA,0.738977
2022,33,TC,3,2,3,1,2,3,3,NA,0.923032
2022,66,TC,5,5,4,5,1,1,4,NA,0.909109
2022,80,TC,5,5,5,5,4,4,5,NA,1.112884
2022,32,TC,4,4,5,4,3,5,3,NA,1.608614
2022,47,TC,4,5,5,2,1,3,5,NA,1.108424
2022,22,TC,3,3,3,3,5,3,4,NA,1.1441
2022,48,TC,1,4,3,4,3,4,5,NA,1.108424
2022,35,TC,4,4,4,1,4,2,3,NA,0.830463
2022,78,TC,3,1,4,5,2,5,5,NA,0.92284
2022,23,TC,1,1,4,2,4,5,5,NA,2.05571
2022,75,TC,3,4,5,3,1,2,4,NA,0.464422
2022,33,TC,3,5,5,5,3,2,3,NA,1.608614
2022,42,TC,5,2,5,5,1,2,5,NA,1.137259
2022,64,TC,4,4,4,4,2,3,4,NA,0.946796
2022,29,TC,5,2,4,3,4,1,5,NA,2.521692
2022,67,TC,3,5,3,4,1,3,4,NA,0.739663
2022,70,TC,4,1,4,1,1,2,4,NA,1.251063
2022,41,TC,5,4,4,4,5,5,5,NA,1.252762
2022,44,TC,3,3,3,3,3,3,3,NA,1.137259
2022,35,TC,2,2,5,5,2,4,5,NA,0.692127
2022,41,TC,4,2,5,5,1,2,5,NA,1.252762
2022,51,TC,2,2,2,5,3,2,4,NA,1.582693
2022,53,TC,4,4,5,4,3,3,3,NA,1.390906
2022,32,TC,2,3,2,2,3,1,3,NA,1.752081
2022,37,TC,3,2,1,3,2,2,5,NA,0.951901
2022,23,TC,5,3,4,4,5,5,5,NA,2.05571
2022,80,TC,4,1,4,4,1,2,4,NA,1.112884
2022,59,TC,4,3,4,3,1,3,4,NA,1.210357
2022,30,TC,3,3,3,3,3,3,3,NA,0.761968
2022,35,TC,3,3,1,4,3,2,3,NA,2.070667
2022,23,TC,2,3,3,1,1,4,2,NA,1.51069
