survey,p_id,prob_event,prob_word,vry_low,vry_small,prty_low,small,low,slight,moderate,good,sig,risk_chan,risk_poss,risk_may,risk_exp
WX18,EPO7G7LCF2HKY3C4M0,severe thunderstorm,chance,10,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G7LQJNDB8B74M6,severe thunderstorm,probability,NA,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G7R763ZPD5S4M9,severe thunderstorm,probability,5,NA,10,20,NA,30,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G7R79MDSRHC4M9,tornado,probability,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA
WX18,EPO7G7RLG3NH42J4M4,tornado,chance,NA,NA,NA,15,NA,25,NA,60,NA,NA,NA,NA,NA
WX18,EPO7G7T67269LTT4M1,severe thunderstorm,chance,NA,NA,3,NA,10,35,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G7SY3NMHZ4C4M7,severe thunderstorm,chance,NA,NA,NA,20,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO7G87HP2SQG4W4M9,severe thunderstorm,probability,NA,NA,NA,NA,NA,20,NA,NA,95,NA,NA,NA,NA
WX18,EPO7G89KT92VY9V4M0,tornado,chance,5,10,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G89PCH9W4BZ4M1,tornado,probability,NA,10,NA,NA,20,NA,NA,NA,70,NA,NA,NA,NA
WX18,EPO7G8C8V29PFBQ4M1,tornado,probability,40,20,NA,NA,NA,NA,50,NA,100,NA,NA,NA,NA
WX18,EPO7G92BFPZVLTZ4M9,severe thunderstorm,chance,NA,NA,NA,10,NA,20,30,NA,NA,NA,NA,NA,NA
WX18,EPO7G92SWZJ6DDJ4M5,severe thunderstorm,chance,5,8,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G96HB9SLYQV4M9,tornado,chance,5,10,NA,20,40,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G96QSNPDCRV4M6,tornado,probability,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G99MKGKGDF64M9,tornado,chance,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA
WX18,EPO7G9DH4G7J4QP4M4,tornado,chance,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G9JKJ87777G4M9,severe thunderstorm,probability,10,10,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7GB5P9GHC9LX4M8,severe thunderstorm,chance,NA,NA,NA,NA,NA,20,NA,NA,100,NA,NA,NA,NA
WX18,EPO7GBL4PMP54MH4M6,severe thunderstorm,chance,10,NA,NA,NA,25,NA,50,75,NA,NA,NA,NA,NA
WX18,EPO7GBLM9XXDNB64M5,severe thunderstorm,chance,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7GBN78XY4PFV4M5,severe thunderstorm,probability,NA,NA,10,NA,NA,NA,NA,75,90,NA,NA,NA,NA
WX18,EPO7GBNSFQZLVKG4M4,tornado,probability,35,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
WX18,EPO7GBR7S6PSTVD4M1,severe thunderstorm,chance,NA,NA,NA,NA,30,NA,NA,20,NA,NA,NA,NA,NA
WX18,EPO7GFXTV8RZZTV4M7,tornado,chance,NA,NA,NA,NA,NA,15,NA,NA,90,NA,NA,NA,NA
WX18,EPO7GHV5FH6DJWH4M6,severe thunderstorm,probability,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
WX18,EPO7GHVBY72WG9M4M9,tornado,chance,5,NA,NA,10,25,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7GHVMLV977ZY4M7,severe thunderstorm,probability,NA,NA,10,NA,NA,20,NA,NA,100,NA,NA,NA,NA
WX18,EPO7GMW6HPJFDR44M1,severe thunderstorm,chance,25,NA,NA,NA,NA,50,NA,75,NA,NA,NA,NA,NA
WX18,EPO7GRYXCPRW42J4M2,tornado,probability,80,85,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7GS9ZCTSL23V4M6,tornado,probability,NA,NA,NA,NA,NA,15,NA,35,NA,NA,NA,NA,NA
WX18,EPO7GVQLVH4Q8B34M8,tornado,chance,NA,NA,NA,NA,20,40,NA,70,NA,NA,NA,NA,NA
WX18,EPO7GWSNS7V6PX54M6,severe thunderstorm,chance,NA,NA,NA,NA,20,NA,NA,NA,85,NA,NA,NA,NA
WX18,EPO7GX2WY5J4SRL4M5,severe thunderstorm,probability,10,NA,10,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
WX18,EPO7GXLKRJHD7574M4,severe thunderstorm,probability,NA,NA,35,NA,NA,50,NA,75,NA,NA,NA,NA,NA
WX18,EPO7GXLYM5SFMD94M8,tornado,probability,NA,20,NA,25,NA,NA,45,60,NA,NA,NA,NA,NA
WX18,EPO7GXM5G6ZDSVD4M1,severe thunderstorm,chance,NA,NA,NA,10,25,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO7GXWFVJCL8SR4M2,tornado,probability,NA,NA,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7GYHNGCGSS6H4M0,severe thunderstorm,probability,NA,NA,10,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7GYWQFWXV7M44M0,tornado,chance,NA,NA,10,15,NA,NA,NA,50,NA,NA,NA,NA,NA
WX18,EPO7GZ6CPXVCYH94M3,tornado,probability,NA,80,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA
WX18,EPO7GZHKRXJZHJX4M0,tornado,chance,NA,5,10,20,25,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7H2477QQ2V984M3,tornado,probability,NA,NA,25,NA,NA,50,75,NA,NA,NA,NA,NA,NA
WX18,EPO7H26GNG74B394M8,severe thunderstorm,probability,NA,NA,10,NA,NA,NA,NA,NA,95,NA,NA,NA,NA
WX18,EPO7HCCZ9XS4MPX4M5,tornado,probability,NA,NA,NA,NA,NA,20,NA,NA,100,NA,NA,NA,NA
WX18,EPO7JK3GZ2W6L784M2,severe thunderstorm,probability,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
WX18,EPO7JNMS8QQCTVY4M2,severe thunderstorm,chance,NA,NA,NA,NA,NA,15,NA,NA,80,NA,NA,NA,NA
WX18,EPO7JYWR4H4WX7X4M3,tornado,probability,NA,NA,NA,5,NA,NA,NA,50,NA,NA,NA,NA,NA
WX18,EPO7JZDWYRWLN334M1,severe thunderstorm,chance,5,NA,NA,10,NA,NA,15,25,NA,NA,NA,NA,NA
WX18,EPO7JZF82D9C9CM4M8,severe thunderstorm,probability,NA,NA,10,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7JZHG8M2TLLR4M1,severe thunderstorm,chance,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7JZCFM4329PX4M0,severe thunderstorm,probability,NA,30,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO7K7D67VQ4TP74M2,severe thunderstorm,probability,NA,NA,NA,3,NA,4,NA,6,NA,NA,NA,NA,NA
WX18,EPO7K834RYCX3RP4M4,severe thunderstorm,chance,NA,NA,NA,25,NA,NA,NA,NA,85,NA,NA,NA,NA
WX18,EPO7K9BZNZ6PPYP4M9,severe thunderstorm,chance,NA,NA,NA,NA,53,12,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7K9NTVV4DBW84M2,severe thunderstorm,chance,NA,NA,NA,60,NA,NA,60,58,NA,NA,NA,NA,NA
WX18,EPO7KGKG48R76GV4M3,severe thunderstorm,probability,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA
WX18,EPO7KK72VZ5BVZ44M3,severe thunderstorm,chance,NA,5,NA,25,NA,NA,NA,45,NA,NA,NA,NA,NA
WX18,EPO7LD47CHXLJ8M4M9,tornado,chance,NA,NA,NA,NA,NA,20,70,NA,NA,NA,NA,NA,NA
WX18,EPO7LM7N64GTVBR4M4,severe thunderstorm,chance,10,20,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7LNS9XHKK3GC4M6,tornado,chance,NA,2,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7LS68BNTKKM84M1,severe thunderstorm,probability,0,NA,NA,NA,5,NA,NA,NA,80,NA,NA,NA,NA
WX18,EPO7LSGPL2DQ72X4M1,tornado,probability,50,50,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DKN7CQ5LPFZ4M8,tornado,chance,NA,NA,NA,20,NA,NA,70,NA,90,NA,NA,NA,NA
WX18,EPO7DPT2MJ2MBB24M4,tornado,chance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7F482ZNMVW9J4M5,tornado,chance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G4MHGD4CZ9N4M0,severe thunderstorm,chance,20,NA,NA,NA,NA,NA,40,60,NA,NA,NA,NA,NA
WX18,EPO7DBGW25DHVJY4M9,tornado,chance,20,5,2,NA,NA,NA,NA,NA,65,NA,NA,NA,NA
WX18,EPO7G2MPP8MVZJD4M7,tornado,probability,NA,NA,NA,30,NA,50,60,NA,NA,NA,NA,NA,NA
WX18,EPO7G6568TK4HJ44M2,tornado,probability,10,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA
WX18,EPO7FD47VF7MLP34M3,tornado,probability,NA,NA,5,NA,10,45,70,NA,NA,NA,NA,NA,NA
WX18,EPO7FB8SNGK9PN74M8,tornado,chance,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7BWSBKW5PCKG4M6,tornado,probability,NA,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7D9XBZ4TZFDF4M8,severe thunderstorm,probability,10,NA,20,30,NA,NA,NA,50,NA,NA,NA,NA,NA
WX18,EPO7D8X64MZKGF74M8,severe thunderstorm,probability,1,NA,2,2,NA,NA,20,NA,NA,NA,NA,NA,NA
WX18,EPO7FDJJK5S4K9T4M7,tornado,chance,NA,NA,50,NA,NA,NA,NA,NA,50,NA,NA,NA,NA
WX18,EPO7DPT92RYVZG74M4,tornado,probability,NA,NA,11,10,10,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7FJGT8P39H2Y4M9,severe thunderstorm,probability,NA,NA,NA,50,50,50,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DX3TZ6QMN5X4M9,severe thunderstorm,probability,NA,NA,10,30,40,NA,NA,NA,90,NA,NA,NA,NA
WX18,EPO7FFZRQGLZLN54M3,severe thunderstorm,chance,30,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO7G62Z5D7NPDW4M8,tornado,chance,NA,NA,95,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DNX6V3JWZ9H4M4,severe thunderstorm,chance,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA
WX18,EPO7FJD8HB6XCW84M3,tornado,probability,NA,NA,NA,50,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO7FTM4TBSQX6N4M0,tornado,chance,NA,NA,10,NA,NA,NA,20,50,NA,NA,NA,NA,NA
WX18,EPO7D9WH8XF4CXT4M7,tornado,probability,NA,NA,NA,5,NA,10,NA,NA,90,NA,NA,NA,NA
WX18,EPO7F556XYL6V8Z4M2,severe thunderstorm,chance,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7D2879XS7TB84M6,severe thunderstorm,probability,10,NA,NA,NA,NA,20,30,NA,90,NA,NA,NA,NA
WX18,EPO7DF9KDQ6SX4H4M1,severe thunderstorm,probability,10,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DP8R8N6C5974M9,severe thunderstorm,chance,NA,NA,10,NA,NA,NA,35,NA,95,NA,NA,NA,NA
WX18,EPO7BK7DQP2TDQJ4M3,severe thunderstorm,probability,NA,NA,NA,NA,10,40,NA,50,NA,NA,NA,NA,NA
WX18,EPO7DNQWKDJR8TS4M4,severe thunderstorm,chance,15,NA,NA,NA,NA,NA,40,NA,100,NA,NA,NA,NA
WX18,EPO7FK333KXQS4X4M4,tornado,probability,NA,10,NA,20,30,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DL5ZFQSKST64M1,severe thunderstorm,chance,5,NA,NA,NA,NA,NA,50,NA,70,NA,NA,NA,NA
WX18,EPO7DSTR58CJ28J4M8,tornado,chance,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DYMM9VBY2MQ4M3,severe thunderstorm,chance,0,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DSYWTRVN57J4M9,tornado,chance,15,15,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7D6MBYVSWK554M4,tornado,chance,10,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7FGSXDC8XXVC4M6,tornado,chance,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7F3J4KZRFVB74M1,tornado,chance,25,NA,NA,NA,NA,NA,25,25,NA,NA,NA,NA,NA
WX18,EPO7FDBRLK7PD4V4M1,tornado,chance,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7CFFJ6BSMHC94M2,tornado,probability,NA,NA,90,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7F5PGLH9DH544M2,severe thunderstorm,chance,5,NA,NA,10,NA,10,90,NA,NA,NA,NA,NA,NA
WX18,EPO7FZGCWXJK9C84M0,severe thunderstorm,chance,25,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA
WX18,EPO7FFQXWPSYXDT4M6,tornado,probability,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
WX18,EPO7DZTHBZ8DKFZ4M6,severe thunderstorm,chance,NA,0,5,NA,NA,NA,NA,NA,70,NA,NA,NA,NA
WX18,EPO7FBW3PWR3BHZ4M4,severe thunderstorm,chance,NA,NA,NA,NA,NA,NA,NA,60,30,NA,NA,NA,NA
WX18,EPO7DW6V68BR68S4M2,tornado,chance,NA,NA,20,20,NA,20,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7FTLJMPDBPQR4M1,tornado,probability,NA,NA,NA,15,NA,NA,30,NA,90,NA,NA,NA,NA
WX18,EPO7FBTMZSW7DPZ4M8,tornado,chance,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA
WX18,EPO7BKGY6LC73B64M3,tornado,probability,NA,NA,NA,15,NA,20,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DPFNS5KQKH24M5,severe thunderstorm,probability,NA,20,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA
WX18,EPO7F3LGQQP5LRK4M0,severe thunderstorm,probability,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7F2L8CDCT32H4M6,tornado,chance,20,25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G7JK5YF8GFX4M2,tornado,chance,NA,NA,10,NA,NA,NA,NA,NA,80,NA,NA,NA,NA
WX18,EPO7FD883BKG7R84M4,tornado,chance,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DM7TVPQ9P8J4M4,tornado,chance,10,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA
WX18,EPO7D9W2ZVKRPTZ4M5,severe thunderstorm,probability,NA,NA,NA,3,NA,NA,50,NA,90,NA,NA,NA,NA
WX18,EPO7BWPJR6875WL4M2,severe thunderstorm,chance,NA,NA,5,NA,5,5,NA,50,NA,NA,NA,NA,NA
WX18,EPO7CB2SKNVGGQD4M9,severe thunderstorm,chance,5,NA,1,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
WX18,EPO7DFQNRKHZJ594M0,tornado,chance,NA,NA,NA,5,10,15,NA,NA,70,NA,NA,NA,NA
WX18,EPO7JNYCRTQWDQ94M2,severe thunderstorm,chance,NA,NA,NA,NA,15,NA,40,60,NA,NA,NA,NA,NA
WX18,EPO7DXTNY2YXFC34M8,tornado,probability,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
WX18,EPO7DL5FM75NDM64M2,tornado,chance,NA,5,NA,NA,NA,10,NA,NA,50,NA,NA,NA,NA
WX18,EPO7G8DPBKZH6M44M7,severe thunderstorm,probability,10,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA
WX18,EPO7DBQT26RQBKF4M8,tornado,chance,NA,10,15,NA,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO7DM3SXXTK57G4M8,severe thunderstorm,probability,NA,10,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7G64G9LCNX754M5,tornado,chance,0,5,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DWLLCCMSS2Z4M8,tornado,probability,20,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7D8XCZGF8X574M4,severe thunderstorm,chance,NA,NA,NA,NA,NA,100,100,NA,100,NA,NA,NA,NA
WX18,EPO7DM7VV9JZ8N74M4,severe thunderstorm,probability,NA,NA,NA,NA,10,NA,NA,50,NA,NA,NA,NA,NA
WX18,EPO7DYY4S9TLM2T4M8,tornado,chance,NA,NA,NA,20,30,40,NA,NA,70,NA,NA,NA,NA
WX18,EPO7G8BT7JX3KCF4M3,tornado,probability,NA,3,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7F42L8RVZDWR4M5,severe thunderstorm,probability,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
WX18,EPO7DCDW8RSSY4J4M1,severe thunderstorm,chance,NA,NA,10,5,NA,1,NA,NA,50,NA,NA,NA,NA
WX18,EPO7F2ZRRSW7DWB4M4,severe thunderstorm,probability,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DDR2LTVFG894M0,tornado,chance,NA,20,NA,NA,30,5,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DCDTKZXQBYN4M7,tornado,probability,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DLJRWRC7HF54M8,tornado,probability,NA,10,20,NA,NA,30,NA,NA,80,NA,NA,NA,NA
WX18,EPO7FKLPMW5RH9P4M3,tornado,probability,NA,1,NA,NA,5,7,15,70,NA,NA,NA,NA,NA
WX18,EPO7F2YZXZWCB7H4M9,severe thunderstorm,chance,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DG697TFP3G44M7,tornado,probability,20,NA,NA,35,NA,50,NA,NA,NA,NA,NA,NA,NA
WX18,EPO7DXTMJVJ86LV4M6,tornado,chance,30,NA,NA,NA,NA,20,NA,60,90,NA,NA,NA,NA
WX18,EPO7G3MBXT62MHM4M3,tornado,probability,15,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX19,5d1123d1-db61-b339-d1ff-dde8b6086e74,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,20,10,20
WX19,5d112410-bba4-40b3-d1ab-c3bf1a0920f4,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,50,25
WX19,5d1123ed-1b23-2eb9-3392-8d2256d1c7f1,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,50,20,40
WX19,5d1123fb-91dd-d3c5-c199-e5faa8b81140,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,60,80,90
WX19,5d112423-be6d-7324-631c-c35bf9b9ea28,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,50
WX19,5d112420-c209-57e0-b1b8-ce7bd3cfc9be,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,15,40,70
WX19,5d112430-fdff-bd30-19c6-e2771d3acba7,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,50,90
WX19,5d11240a-daaf-e775-1c2c-1b4a1d205b60,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,0
WX19,5d11241d-86c8-43c0-73a3-d068ec5c9e90,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,25
WX19,5d112413-da11-4d6e-7c36-705fb3e13291,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,5,10
WX19,5d11249f-59a6-af37-48ee-a20139a599f6,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10
WX19,5d11241d-32c0-f8f6-6f87-6fe904edfd74,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,60,10
WX19,5d112423-386e-e004-c163-1372be5c20ad,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,50,90
WX19,5d112495-8cab-4a2d-1086-03244469d1c7,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,60,80
WX19,5d11247e-df66-14d3-daef-03003ecc9b57,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,25,50
WX19,5d11244c-a8a8-4d51-854e-195452e2052a,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,50,60,70
WX19,5d1124a1-ef01-c1f2-d84c-232f4eed759b,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,0,1
WX19,5d1124a2-c25c-f41d-17c8-a3d5275c373e,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,20,80
WX19,5d1124ae-7846-2d87-839c-0f8eee064e4e,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,30,20,50
WX19,5d112497-12ae-8068-7ac3-7fdb59f48511,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,25
WX19,5d1124bc-d47e-f5eb-d12e-c7cce57992fd,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,20
WX19,5d1124a3-c2ff-802e-c5e6-ae07eb2a570b,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,5,30
WX19,5d11249a-4e20-962c-670c-3f58bd4587a2,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,80,10,100
WX19,5d1124b8-2580-057e-c9ac-61ea977a0e76,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,25,80,50
WX19,5d1124cb-f90b-8543-3ef6-da1e32c238a2,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,10,10,25
WX19,5d112517-87f2-1805-2b07-1db56ef98cb9,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,20,30,75
WX19,5d112502-de14-1088-1cff-4f8c98efba6e,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,100
WX19,5d1124b6-48dd-df55-6e2e-d27671c92cc9,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,10,80
WX19,5d1124c4-345a-d99a-e908-d5d801a1ac06,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,25,30,75
WX19,5d1124d8-1876-b273-4afc-b68c36eda631,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,5,20
WX19,5d11253d-89c5-1ea3-cd45-28e41dc66179,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX19,5d11251a-7852-2515-0873-ca51346d7b92,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,35,40,50
WX19,5d1124b3-0b7f-5d2f-fdce-6d332aa8633c,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,0
WX19,5d112509-8b22-7b52-375f-acade15dc783,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,20,70
WX19,5d11252b-bdcd-f0d7-d910-c8c6729fe28c,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,80,40,90
WX19,5d112536-16f8-bff3-669c-86bfeeb8f867,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,50,90
WX19,5d1124f1-8d03-b549-f267-95edb99dd88b,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,15,50
WX19,5d112542-1d7f-98aa-199b-e6b9d49c2c0c,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,25,25
WX19,5d11251f-5dd5-202b-1dab-ea94f72ccdcc,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20,10,60
WX19,5d112542-e3c0-555a-67d2-5bc6e43d006f,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,50
WX19,5d112569-7d3b-4c3f-b536-ffea7e388819,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,50,75
WX19,5d112544-673c-28d7-6c25-f089b38e8fdf,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,50,90
WX19,5d112557-9637-55e6-e812-5a411b256489,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,90,99
WX19,5d1125a9-b6cb-05a7-2227-70939be95eb1,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,25,25,80
WX19,5d1125ba-68ea-952f-053e-baaaa4e69a5d,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50,30,90
WX19,5d112534-e4e7-49bf-3254-8434c894c7d7,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,25,10,50
WX19,5d1125b2-99b4-2080-7f43-e41d64fd53c3,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,25,15,95
WX19,5d1125b1-c015-417e-509e-31008d4c3262,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,20
WX19,5d1125c6-58f7-17d8-cac6-f54cf7012013,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,40,60
WX19,5d11259e-c8c9-76b3-7bcc-ed294797179e,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,70,50,50
WX19,5d1125fc-ad17-34e9-60a2-a723542fe1f9,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,50,25,80
WX19,5d112596-0878-db51-a92a-6592dc9cdc9a,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,80,50,99
WX19,5d11259e-2049-0c71-7ed1-5d1c9c8f1800,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,80,50,100
WX19,5d1125be-0690-9727-8f3a-f94a0f73e530,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20,20,80
