age,gend,race,nws_region,follow,torwatch,torwarn,resp_ignore,resp_prot,resp_busy,resp_unsure,cointoss,bigbucks,acme_pub,choir,fiveside,sixside,mushroom,spc_mar,spc_sli,spc_enh,spc_mod,spc_hig,spc_mar_col,spc_sli_col,spc_enh_col,spc_mod_col,spc_hig_col,rq_4,rq_5,rq_6,edu,is_bluedot,time_taken,page_time
64,1,4,Western Region,5,NA,2,2,4,2,2,500,10,0.1,25,,35,80,1,2,3,4,5,1,2,3,4,5,1,1,0,5,NA,69,120
30,0,1,Eastern Region,4,2,NA,3,3,2,2,3,3,6,NA,,NA,NA,2,1,5,4,3,5,2,3,1,4,1,1,1,7,NA,26,36
19,0,2,Western Region,4,NA,2,1,5,2,2,500,10,1,20,35,NA,NA,5,1,2,3,4,1,2,4,5,3,0,0,0,4,1,32,74
35,1,1,Western Region,2,1,NA,3,2,4,4,500,10,0.1,5,30,NA,NA,1,2,5,3,4,1,2,3,5,4,0,0,0,6,NA,16,39
61,1,2,Eastern Region,3,2,NA,1,5,2,5,50,50,50,NA,,NA,NA,1,3,4,2,5,1,2,4,5,3,0,0,0,2,NA,12,21
28,1,2,Eastern Region,5,1,NA,1,4,4,4,100,900,100,NA,,NA,NA,1,4,2,3,5,1,3,4,5,2,0,0,0,2,NA,36,49
59,1,2,Eastern Region,2,NA,1,2,2,4,4,500,10,0.001,10,30,NA,NA,4,5,1,3,2,5,4,3,1,2,0,1,0,4,NA,26,33
30,1,1,Western Region,1,NA,2,3,4,5,2,50,1,20,NA,,NA,NA,3,2,4,1,5,1,2,3,5,4,1,2,NA,4,NA,25,NA
68,1,1,Western Region,5,1,NA,1,5,1,2,0,1,1,NA,,NA,NA,4,1,2,3,5,3,1,5,2,4,0,0,0,4,NA,16,16
27,1,2,Southern Region,4,NA,1,1,4,1,2,500,100,1,NA,,NA,NA,2,1,5,3,4,1,2,3,5,4,1,0,1,2,NA,73,54
62,1,4,Western Region,4,1,NA,2,4,2,4,500,10,1,50,30,NA,NA,2,1,3,4,5,1,3,4,5,2,1,1,1,6,NA,25,35
61,1,1,Western Region,4,NA,2,1,4,2,2,500,10,1,30,33,NA,NA,4,3,1,5,2,1,5,4,2,3,1,1,1,6,NA,16,45
29,1,1,Southern Region,4,1,NA,1,5,1,1,500,10,0.1,10,30,NA,NA,2,1,5,3,4,2,3,4,5,1,1,1,1,7,NA,15,NA
49,1,2,Eastern Region,4,1,NA,2,4,3,5,100,100,100,NA,,NA,NA,1,4,3,2,5,2,1,5,4,3,2,2,2,5,NA,14,16
20,1,2,Eastern Region,1,NA,2,2,4,3,1,20,30,20,NA,,NA,NA,5,3,4,1,2,4,1,3,2,5,1,0,1,2,NA,11,14
59,1,1,Southern Region,5,NA,2,2,2,2,4,600,100,10,NA,,NA,NA,3,5,2,4,1,4,5,2,1,3,0,1,0,NA,NA,42,91
20,1,2,Central Region,1,2,NA,3,3,3,5,7,8,9,NA,,NA,NA,5,1,3,4,2,4,2,3,1,5,1,0,0,8,NA,10,10
26,1,2,Western Region,3,2,NA,1,1,1,5,500,10,1,40,7,NA,NA,1,2,5,3,4,3,2,4,5,1,0,0,1,6,1,23,45
66,1,1,Central Region,5,1,NA,2,3,NA,1,500,10,0.1,25,,20,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,8,NA,27,63
25,1,2,Eastern Region,3,NA,3,3,NA,5,3,20,1,1,NA,,NA,NA,5,1,4,2,3,1,3,4,5,2,2,2,2,4,NA,38,42
41,1,1,Southern Region,4,NA,2,4,4,2,3,10,30,20,NA,,NA,NA,4,2,1,3,5,1,2,3,5,4,1,2,NA,NA,NA,15,29
46,0,1,Eastern Region,4,2,NA,2,3,3,2,7,7,7,NA,,NA,NA,1,3,2,5,4,4,1,5,3,2,1,2,0,4,NA,10,13
35,1,4,Southern Region,4,NA,2,3,3,4,3,500,10,0.1,40,30,NA,NA,1,2,4,3,5,5,4,3,1,2,0,0,0,7,NA,26,59
61,1,4,Southern Region,3,1,NA,2,4,2,3,50,1,1,NA,,NA,NA,3,1,5,2,4,1,2,3,4,5,0,1,1,6,NA,21,51
51,1,2,Eastern Region,5,1,NA,2,3,NA,2,500,5,5,NA,,NA,NA,4,5,3,2,1,1,3,2,5,4,0,0,1,6,1,29,70
31,1,4,Southern Region,4,1,NA,2,3,2,2,50,1,0.1,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,1,2,0,6,NA,49,37
28,0,2,Eastern Region,5,1,NA,2,5,2,1,500,10,1,3,3,NA,NA,2,1,4,3,5,3,2,1,5,4,1,1,1,2,NA,33,40
55,1,1,Eastern Region,3,1,NA,3,4,2,3,50,10,50,NA,,NA,NA,2,1,4,3,5,1,4,3,5,2,0,1,1,7,NA,17,50
61,1,2,Central Region,2,NA,2,3,NA,4,2,500,10,1,1,10,NA,NA,2,1,4,3,5,1,2,3,4,5,0,0,0,5,NA,30,76
42,1,2,Southern Region,4,1,NA,3,4,4,3,500,1000,50,NA,,NA,NA,3,1,5,4,2,5,4,2,3,1,2,1,1,5,NA,15,15
68,1,1,Eastern Region,5,1,NA,4,2,4,2,500,10,0.1,25,,20,NA,2,1,4,3,5,1,3,4,5,2,1,1,1,8,NA,24,42
59,1,1,Southern Region,4,2,NA,4,3,3,2,500,10,10,50,5,NA,NA,3,2,4,1,5,4,3,2,1,5,0,0,0,6,NA,90,59
41,1,2,Southern Region,3,2,NA,2,2,3,2,500,10,0.001,50,30,NA,NA,2,1,5,3,4,1,3,5,4,2,1,1,0,6,1,123,112
57,1,1,Central Region,5,NA,2,2,3,2,2,500,10,0.0001,3,30,NA,NA,2,1,5,3,4,1,2,3,5,4,0,0,0,6,NA,25,49
65,1,4,Central Region,5,NA,2,4,4,3,2,350,0.1,0.0001,NA,,NA,NA,1,5,4,3,2,1,2,4,5,3,2,2,2,8,NA,18,24
29,1,1,Southern Region,3,NA,2,2,2,4,3,500,10,0.1,25,,20,NA,1,2,4,3,5,1,3,4,5,2,1,1,1,6,1,21,12
63,1,1,Eastern Region,4,NA,2,2,3,2,2,500,10,0.1,25,,20,NA,2,1,5,3,4,1,2,3,4,5,1,1,1,7,NA,15,25
60,1,2,Southern Region,4,2,NA,3,3,3,3,400,3,40,NA,,NA,NA,1,2,4,3,5,3,1,4,5,2,0,0,1,4,NA,121,77
99,1,2,Eastern Region,5,NA,2,3,5,3,3,500,500,50,NA,,NA,NA,4,2,5,3,1,2,3,5,4,1,1,1,1,2,NA,37,26
35,1,2,Central Region,3,NA,1,3,3,3,3,1,10,0.001,NA,,NA,NA,2,4,1,3,5,1,2,4,5,3,0,0,0,7,NA,294,NA
44,1,2,Southern Region,4,1,NA,4,2,4,4,500,100,0.1,75,33,NA,NA,1,2,3,4,5,1,2,3,5,4,0,0,0,6,NA,24,38
25,1,2,Eastern Region,4,1,NA,5,2,5,2,3,54,53,NA,,NA,NA,3,5,1,4,2,5,3,1,4,2,1,2,2,6,NA,40,45
38,1,2,Southern Region,5,NA,2,1,5,1,2,500,2,10,NA,,NA,NA,1,2,3,4,5,1,2,3,5,4,1,1,1,2,NA,44,52
35,1,1,Southern Region,4,1,NA,2,4,4,2,500,10,1,10,30,NA,NA,1,2,4,3,5,2,1,3,5,4,0,0,0,6,NA,35,51
35,1,2,Central Region,4,NA,1,3,5,2,1,500,10,0.1,20,30,NA,NA,1,2,4,3,5,1,3,2,4,5,0,1,0,7,NA,81,59
31,1,4,Western Region,3,2,NA,3,3,3,3,700,100,2,NA,,NA,NA,1,4,3,2,5,3,2,4,1,5,2,0,2,8,NA,55,144
58,1,4,Southern Region,4,NA,2,2,4,3,3,500,10,0.1,33,30,NA,NA,1,2,3,4,5,1,2,3,5,4,0,0,0,7,NA,12,25
32,1,2,Central Region,4,NA,2,4,2,2,2,500,10,0.1,25,,20,NA,1,3,2,4,5,1,4,3,5,2,0,0,0,7,NA,18,35
56,1,4,Western Region,4,NA,2,1,2,2,4,500,10,0.1,10,30,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,7,NA,22,45
65,1,2,Southern Region,2,NA,2,2,4,2,2,500,1,1,NA,,NA,NA,2,1,4,3,5,2,1,3,5,4,1,1,1,7,NA,122,106
67,1,1,Southern Region,4,NA,2,2,3,2,2,500,10,10,15,50,NA,NA,3,1,5,2,4,1,2,3,5,4,1,1,1,5,NA,32,48
37,1,2,Western Region,4,2,NA,4,3,3,3,400,400,50,NA,,NA,NA,2,4,5,1,3,1,3,4,5,2,2,2,1,5,NA,10,20
39,1,1,Eastern Region,4,1,NA,2,3,3,3,500,10,0.1,25,,20,NA,2,1,3,4,5,2,3,4,5,1,0,0,0,6,1,18,30
56,1,1,Southern Region,4,NA,2,4,3,3,3,500,10,1,2,10,NA,NA,2,1,4,3,5,4,2,5,1,3,0,0,2,8,NA,10,16
59,1,2,Eastern Region,4,1,NA,2,3,1,2,500,10,1,20,30,NA,NA,2,1,4,3,5,1,3,2,5,4,0,0,0,4,NA,45,70
21,1,2,Western Region,1,1,NA,5,5,5,5,17,85,100,NA,,NA,NA,5,2,3,1,4,5,1,2,4,3,1,1,1,2,NA,19,41
25,1,2,Southern Region,4,NA,2,1,5,1,1,500,100,25,NA,,NA,NA,2,1,5,3,4,1,2,3,5,4,0,1,0,4,NA,66,68
81,1,2,Southern Region,3,1,NA,2,3,2,2,500,250,1,NA,,NA,NA,2,1,5,3,4,3,1,5,4,2,1,1,0,4,NA,55,127
67,1,1,Central Region,5,1,NA,2,5,1,2,500,10,0.1,35,6,NA,NA,4,5,3,2,1,2,3,4,1,5,1,1,0,5,NA,18,31
20,1,1,Eastern Region,4,1,NA,4,2,2,3,500,70,0.1,40,25,NA,NA,3,1,4,2,5,1,3,4,5,2,0,1,1,2,NA,14,33
19,1,2,Southern Region,2,2,NA,3,2,2,4,500,10,0.001,40,30,NA,NA,4,3,2,1,5,1,2,4,5,3,0,1,1,5,NA,16,17
79,1,1,Western Region,3,NA,2,2,4,2,4,500,10,1,10,5,NA,NA,2,1,3,4,5,1,2,3,5,4,0,1,1,4,NA,80,96
55,1,2,Southern Region,3,NA,3,3,3,3,3,500,10,0.01,50,3,NA,NA,4,3,2,1,5,5,2,1,4,3,0,0,0,6,NA,13,48
25,0,2,Southern Region,5,2,NA,1,5,1,1,500,10,0.01,1,5,NA,NA,5,1,2,3,4,1,3,2,5,4,1,1,1,8,NA,10,14
69,1,1,Western Region,4,1,NA,3,3,2,4,500,10,0.1,30,30,NA,NA,2,1,4,3,5,1,2,3,4,5,0,0,0,6,NA,36,107
55,0,1,Southern Region,4,1,NA,4,2,4,4,500,10,0.1,5,15,NA,NA,1,2,3,4,5,1,2,3,5,4,1,1,0,6,NA,21,50
55,1,1,Western Region,5,1,NA,1,5,1,4,50,1,1,NA,,NA,NA,2,1,3,4,5,3,2,1,5,4,1,1,1,2,1,23,59
35,1,4,Central Region,4,NA,2,4,NA,3,4,500,0.01,0.01,NA,,NA,NA,4,1,3,5,2,1,2,3,5,4,0,0,0,4,NA,11,12
66,1,1,Southern Region,4,1,NA,3,3,2,2,50,10,100,NA,,NA,NA,3,1,4,2,5,2,1,4,5,3,0,0,1,5,NA,63,101
21,1,2,Southern Region,4,2,NA,1,1,1,2,500,0,1,NA,,NA,NA,1,3,2,4,5,1,3,4,5,2,1,1,1,6,NA,50,102
55,1,4,Southern Region,4,1,NA,4,2,3,2,500,10,0.1,25,,20,NA,2,1,4,3,5,1,2,3,4,5,0,0,0,8,NA,42,105
29,1,2,Eastern Region,4,NA,1,4,3,3,3,19,20,30,NA,,NA,NA,4,1,2,5,3,3,4,2,5,1,0,1,1,7,NA,11,60
20,1,2,Eastern Region,1,NA,1,3,4,5,4,22,11,11,NA,,NA,NA,5,4,2,3,1,4,2,5,1,3,1,0,0,2,NA,130,29
70,1,1,Western Region,4,1,NA,5,1,5,4,500,10,0.1,8,0,NA,NA,2,1,4,3,5,1,2,3,5,4,1,1,1,6,NA,29,83
30,0,2,Eastern Region,4,1,NA,5,3,2,4,500,100,1,NA,,NA,NA,3,2,4,1,5,1,2,4,5,3,0,0,0,6,NA,49,16
61,1,2,Eastern Region,4,NA,2,NA,NA,NA,NA,500,10,1,10,3,NA,NA,2,3,4,5,1,1,2,4,5,3,NA,NA,NA,5,NA,12,NA
43,1,4,Eastern Region,4,NA,2,2,NA,3,4,500,10,1,10,25,NA,NA,3,4,5,2,1,5,3,4,2,1,2,2,2,8,NA,13,16
26,1,1,Central Region,3,1,NA,2,4,4,4,500,10,1,10,25,NA,NA,2,1,3,4,5,1,4,3,5,2,2,1,2,2,NA,16,14
28,1,4,Western Region,4,NA,1,3,4,2,4,500,30,100,NA,,NA,NA,1,2,5,3,4,1,2,3,5,4,0,0,0,2,NA,13,20
71,1,2,Central Region,4,NA,2,1,5,1,2,50,10,1,NA,,NA,NA,1,2,4,3,5,1,4,3,5,2,0,0,0,5,1,21,60
61,1,1,Western Region,5,NA,2,4,2,2,2,500,10,1,40,50,NA,NA,2,1,3,4,5,1,2,3,4,5,1,0,0,4,NA,40,53
63,1,4,Western Region,4,NA,2,1,4,2,2,500,10,0.01,20,30,NA,NA,2,1,4,3,5,1,2,4,5,3,1,1,0,5,NA,28,84
59,1,1,Southern Region,4,NA,2,1,5,1,1,500,10,0.1,20,30,NA,NA,5,2,4,3,1,5,3,4,1,2,0,1,1,NA,NA,23,58
46,1,4,Eastern Region,3,3,NA,3,3,3,3,500,10,0.1,20,50,NA,NA,4,1,2,3,5,4,1,5,2,3,2,2,2,8,NA,15,17
68,1,1,Western Region,4,1,NA,2,3,1,4,500,100,10,NA,,NA,NA,1,2,3,4,5,1,3,4,5,2,0,0,1,7,NA,25,75
67,1,4,Western Region,4,NA,1,1,5,3,4,500,10,1,10,30,NA,NA,2,1,5,3,4,1,4,2,5,3,0,0,0,5,NA,18,41
69,1,1,Western Region,5,1,NA,1,5,1,2,500,10,0.1,25,,20,NA,5,4,2,3,1,5,3,4,1,2,1,1,1,7,1,54,71
56,1,1,Southern Region,5,NA,2,3,3,3,3,500,10,10,10,1,NA,NA,2,1,3,5,4,3,1,2,5,4,1,1,1,5,NA,15,22
25,1,2,Western Region,3,NA,2,1,5,1,1,500,10,0.1,25,,20,NA,1,2,4,3,5,1,2,4,5,3,0,0,0,6,1,22,38
54,1,2,Central Region,5,NA,2,2,2,2,2,500,1,1,NA,,NA,NA,2,1,3,4,5,1,2,3,5,4,0,0,0,3,NA,25,20
31,1,2,Eastern Region,4,NA,2,4,4,4,4,25,25,25,NA,,NA,NA,1,5,3,2,4,1,4,3,5,2,1,0,1,4,NA,22,28
42,1,2,Southern Region,5,1,NA,3,3,4,5,500,5,5,NA,,NA,NA,5,4,3,2,1,5,3,4,1,2,0,0,0,3,NA,123,105
77,1,1,Southern Region,4,NA,2,4,3,3,3,500,10,0.1,10,25,NA,NA,4,5,2,3,1,1,2,3,5,4,0,0,0,6,1,35,61
25,1,2,Southern Region,4,NA,1,2,4,2,2,520,500,10,NA,,NA,NA,2,4,5,1,3,1,4,3,5,2,1,0,0,7,NA,26,51
49,1,1,Southern Region,5,NA,2,4,2,2,4,50,10,100,NA,,NA,NA,5,1,2,3,4,3,1,2,5,4,0,0,0,6,NA,19,40
23,1,2,Southern Region,5,NA,1,1,5,1,1,10,10,1,NA,,NA,NA,5,3,4,2,1,2,3,1,4,5,0,0,0,2,NA,34,80
32,1,1,Central Region,4,2,NA,4,2,4,4,22,45,22,NA,,NA,NA,5,3,1,4,2,3,1,4,2,5,1,0,1,2,NA,33,18
28,1,2,Eastern Region,4,NA,2,4,4,4,2,1000,500,40,NA,,NA,NA,1,2,3,5,4,2,5,1,4,3,1,0,1,2,NA,23,52
44,1,1,Western Region,3,NA,2,3,3,3,3,500,200,50,NA,,NA,NA,4,1,2,3,5,3,2,4,5,1,2,1,2,5,NA,14,27
66,1,1,Western Region,4,NA,3,2,2,4,2,500,10,1,25,,24,4,1,3,4,2,5,2,3,4,5,1,0,1,1,7,NA,27,29
34,1,4,Eastern Region,1,1,NA,3,3,3,3,10,10,10,NA,,NA,NA,1,3,2,4,5,1,2,3,5,4,2,2,2,4,NA,16,13
23,1,1,Western Region,3,NA,2,3,3,2,4,500,10,1,10,20,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,2,NA,20,37
19,1,2,Western Region,2,2,NA,3,3,3,3,999,50,60,NA,,NA,NA,4,1,3,5,2,4,2,1,5,3,1,0,2,2,NA,17,31
56,1,2,Eastern Region,5,1,NA,3,3,3,3,500,10,1,1,25,NA,NA,3,1,4,2,5,1,4,3,5,2,0,0,0,2,NA,49,70
57,1,4,Western Region,5,1,NA,4,3,2,2,500,10,0.1,33,33,NA,NA,1,2,4,3,5,1,2,3,4,5,0,0,0,6,NA,34,26
18,1,4,Eastern Region,3,2,NA,3,3,3,3,50,40,30,NA,,NA,NA,4,1,3,2,5,1,5,4,3,2,2,2,2,2,NA,19,76
59,1,1,Western Region,4,NA,3,3,3,3,3,500,1,0,NA,,NA,NA,1,2,4,3,5,2,3,4,5,1,0,0,2,4,NA,14,38
31,1,4,Western Region,2,NA,2,1,1,1,4,500,10,0.1,10,30,NA,NA,1,2,3,4,5,1,2,4,5,3,0,0,0,7,NA,17,12
75,1,1,Southern Region,1,1,NA,2,4,2,1,1,5,8,NA,,NA,NA,2,5,1,4,3,2,5,4,3,1,1,2,1,7,NA,19,24
57,1,2,Central Region,4,NA,2,2,4,2,1,60,40,0.01,NA,,NA,NA,3,1,5,2,4,1,3,2,4,5,1,0,0,4,NA,39,82
62,1,1,Western Region,4,1,NA,3,3,3,3,500,10,0.001,0.3,30,NA,NA,2,1,4,3,5,1,4,3,5,2,1,1,0,6,NA,13,38
61,1,1,Western Region,4,NA,2,1,3,3,3,500,10,0.01,33,50,NA,NA,3,1,2,4,5,2,4,1,5,3,0,0,0,6,NA,26,48
78,1,1,Central Region,5,1,NA,3,3,2,2,50,10,10,NA,,NA,NA,4,1,3,2,5,1,3,2,5,4,0,0,0,2,NA,54,87
20,1,2,Central Region,5,NA,2,4,4,4,4,50,50,50,NA,,NA,NA,5,1,2,3,4,3,5,1,4,2,2,1,0,7,NA,17,24
55,1,2,Eastern Region,4,NA,2,2,4,2,2,500,10,0.01,20,10,NA,NA,3,5,1,4,2,1,3,4,5,2,0,0,0,4,NA,137,185
69,1,1,Southern Region,4,NA,2,3,3,1,2,500,10,1,4,30,NA,NA,3,1,2,4,5,1,2,3,5,4,0,0,0,5,NA,30,54
72,1,1,Western Region,4,1,NA,1,4,2,3,600,10,10,NA,,NA,NA,1,2,4,3,5,1,4,3,5,2,1,0,0,4,1,28,66
23,1,2,Central Region,2,1,NA,4,3,3,4,500,2,10,NA,,NA,NA,2,1,4,5,3,2,1,4,5,3,0,1,0,2,NA,265,34
61,1,2,Eastern Region,1,NA,2,NA,NA,NA,NA,500,10,2,12,20,NA,NA,4,5,2,3,1,4,5,2,1,3,0,0,1,7,NA,33,75
69,1,2,Central Region,5,1,NA,2,4,2,2,500,10,10,16,30,NA,NA,4,5,2,3,1,5,2,4,1,3,1,1,1,7,NA,45,95
23,1,2,Eastern Region,3,NA,1,3,3,3,3,500,100,1,NA,,NA,NA,5,2,3,4,1,5,2,4,3,1,2,2,2,5,NA,10,12
24,1,2,Central Region,4,NA,2,4,2,3,2,23,20,20,NA,,NA,NA,2,1,5,4,3,5,3,4,2,1,0,1,0,2,NA,11,21
18,1,2,Eastern Region,1,NA,3,2,4,2,2,200,1000,100,NA,,NA,NA,2,1,3,5,4,1,3,5,4,2,0,0,1,5,NA,47,72
65,1,2,Eastern Region,4,NA,1,3,2,3,3,500,10,1,40,30,NA,NA,4,2,1,3,5,3,2,4,5,1,0,0,0,6,NA,30,48
19,1,2,Eastern Region,2,NA,2,NA,NA,NA,NA,100,1,6,NA,,NA,NA,1,2,5,3,4,1,3,4,5,2,0,1,1,4,NA,24,60
60,1,2,Eastern Region,4,1,NA,4,3,3,3,500,10,0.1,60,30,NA,NA,4,5,2,3,1,5,4,3,1,2,1,0,0,7,NA,16,48
71,1,1,Central Region,4,1,NA,3,3,2,3,500,75,2,NA,,NA,NA,2,1,5,3,4,2,1,4,5,3,0,0,0,2,NA,33,40
19,1,1,Southern Region,3,2,NA,2,3,3,2,500,50,30,NA,,NA,NA,2,4,1,3,5,2,5,3,1,4,0,1,1,7,NA,23,35
48,0,1,Western Region,3,NA,NA,2,2,2,2,1,2,50,NA,,NA,NA,1,5,3,4,2,3,5,4,2,1,2,2,2,1,NA,13,11
26,0,1,Southern Region,4,1,NA,2,5,4,1,30,55,70,NA,,NA,NA,4,2,1,5,3,5,1,3,2,4,1,1,1,2,NA,12,17
26,0,1,Southern Region,5,NA,2,1,4,1,1,500,100,10,NA,,NA,NA,4,1,3,2,5,3,2,1,5,4,0,0,0,4,NA,25,52
58,0,1,Western Region,4,NA,2,2,4,2,2,500,100,10,NA,,NA,NA,2,1,3,4,5,3,2,4,5,1,1,1,1,4,NA,46,73
23,0,2,Central Region,5,NA,2,3,4,3,3,5,6,8,NA,,NA,NA,5,3,1,2,4,2,3,1,5,4,2,0,1,5,NA,49,13
23,0,1,Western Region,5,NA,1,1,4,2,4,500,10,1,20,30,NA,NA,1,2,4,3,5,3,2,4,5,1,0,0,0,1,NA,23,57
19,0,1,Western Region,4,1,NA,3,1,4,5,500,25,10,NA,,NA,NA,3,1,4,2,5,2,3,1,5,4,0,0,0,4,NA,13,26
40,0,1,Western Region,4,1,NA,4,3,3,2,500,10,0.1,20,35,NA,NA,1,2,5,3,4,1,2,3,5,4,0,0,0,4,NA,10,17
27,0,1,Western Region,3,1,NA,1,3,3,5,500,10,0.1,25,,23,80,2,1,4,3,5,1,2,3,5,4,0,0,0,6,1,39,40
20,0,1,Southern Region,4,2,NA,4,2,4,2,500,100,1,NA,,NA,NA,3,1,2,4,5,1,2,3,5,4,0,1,0,2,NA,24,54
25,1,1,Southern Region,4,1,NA,3,3,4,3,500,25,10,NA,,NA,NA,4,3,1,5,2,3,1,4,2,5,2,2,2,2,NA,13,13
56,0,1,Eastern Region,2,NA,2,3,3,2,2,500,10,10,10,3,NA,NA,2,1,3,4,5,3,1,2,5,4,0,0,0,2,1,18,49
53,0,1,Western Region,4,NA,2,3,3,3,3,100,10,50,NA,,NA,NA,3,5,1,4,2,1,2,4,5,3,2,1,1,4,NA,10,23
25,0,1,Western Region,NA,3,NA,NA,NA,NA,NA,50,1,2,NA,,NA,NA,5,2,1,3,4,3,5,4,2,1,NA,NA,NA,NA,NA,28,NA
47,1,2,Eastern Region,5,NA,2,1,5,1,1,500,10,0.001,60,50,NA,NA,3,1,2,4,5,3,1,4,5,2,1,1,1,7,NA,24,50
37,0,2,Eastern Region,2,NA,2,3,2,3,4,500,10,1,10,30,NA,NA,3,1,2,4,5,1,2,4,5,3,0,0,0,6,NA,28,37
59,1,1,Eastern Region,5,NA,2,1,5,1,1,500,10,0.01,10,10,NA,NA,1,2,5,4,3,1,2,3,4,5,0,0,0,6,NA,27,44
25,1,1,Southern Region,5,3,NA,5,4,3,4,40,40,20,NA,,NA,NA,5,3,4,2,1,2,1,3,4,5,1,2,1,4,NA,20,43
41,0,1,Southern Region,3,NA,3,3,3,3,3,500,100,25,NA,,NA,NA,3,1,4,5,2,4,2,1,5,3,1,1,1,2,NA,11,23
72,0,1,Eastern Region,5,1,NA,1,4,2,2,500,10,1,20,25,NA,NA,1,3,4,2,5,3,2,1,5,4,0,0,0,4,NA,21,42
42,1,1,Eastern Region,5,NA,2,3,4,1,1,500,10,0.1,50,10,NA,NA,1,2,4,3,5,1,3,2,5,4,1,0,0,6,1,15,33
31,1,1,Eastern Region,3,1,NA,3,2,4,3,500,100,0.01,NA,,NA,NA,1,2,4,3,5,1,2,3,4,5,1,1,0,8,NA,14,88
27,1,2,Western Region,2,NA,2,3,4,4,2,5,5,5,NA,,NA,NA,1,3,5,2,4,5,4,2,1,3,1,1,2,5,NA,14,16
22,0,2,Southern Region,5,NA,2,1,5,1,1,500,25,75,NA,,NA,NA,4,1,5,3,2,1,3,2,5,4,1,1,1,5,NA,31,64
25,1,1,Central Region,4,2,NA,4,2,4,2,500,10,0.001,34,46,NA,NA,1,2,4,3,5,1,3,2,4,5,1,0,0,4,NA,38,49
72,0,1,Western Region,5,NA,2,2,2,4,4,20,1,1,NA,,NA,NA,1,2,5,4,3,4,3,2,5,1,1,1,1,6,NA,59,76
33,0,2,Central Region,5,NA,1,5,5,5,5,100,100,100,NA,,NA,NA,5,2,4,1,3,4,3,5,2,1,1,1,1,4,NA,10,17
31,0,1,Eastern Region,5,1,NA,4,3,4,5,50,40,20,NA,,NA,NA,5,4,2,3,1,1,2,3,5,4,1,1,0,6,NA,12,24
34,0,2,Eastern Region,4,2,NA,NA,NA,NA,NA,80,30,34,NA,,NA,NA,4,1,2,5,3,4,5,1,3,2,1,1,1,7,NA,15,15
32,0,1,Southern Region,1,NA,2,4,1,2,5,500,5,5,NA,,NA,NA,5,3,1,2,4,2,1,4,5,3,2,1,0,6,NA,20,21
37,0,2,Eastern Region,3,1,NA,2,2,2,4,0.2,10,0.1,5,3,NA,NA,2,1,4,3,5,1,2,4,5,3,1,1,NA,4,NA,20,43
58,1,1,Western Region,4,1,NA,1,4,1,1,500,10,0.01,10,25,NA,NA,2,1,4,3,5,4,3,1,5,2,1,1,0,2,NA,59,84
31,1,1,Central Region,5,1,NA,5,5,5,5,1000,1000,10,NA,,NA,NA,3,5,1,2,4,2,5,3,4,1,1,1,0,7,1,12,26
60,1,1,Southern Region,5,NA,1,1,4,1,1,0,1,1,NA,,NA,NA,3,5,2,4,1,5,2,4,1,3,1,1,0,6,NA,21,46
62,0,2,Eastern Region,4,1,NA,3,1,3,1,50,10,10,NA,,NA,NA,5,3,1,4,2,5,4,2,1,3,0,0,1,4,NA,16,43
39,0,1,Southern Region,5,2,NA,2,4,3,1,60,10,40,NA,,NA,NA,3,1,4,2,5,1,3,2,5,4,1,0,1,4,NA,101,NA
30,0,1,Southern Region,4,1,NA,2,4,2,2,500,200,10,NA,,NA,NA,2,1,4,3,5,1,3,2,5,4,0,0,0,5,NA,16,44
59,0,1,Central Region,5,1,NA,1,5,1,1,100,10,1,NA,,NA,NA,2,1,5,4,3,3,1,4,5,2,0,0,0,4,NA,12,36
57,0,1,Western Region,5,2,NA,3,3,3,3,50,25,10,NA,,NA,NA,3,1,4,2,5,3,1,4,5,2,0,0,0,2,NA,18,49
53,0,1,Central Region,4,NA,2,3,4,1,1,500,100,1,NA,,NA,NA,1,2,4,3,5,1,2,3,4,5,0,1,1,2,NA,42,75
39,0,1,Central Region,4,NA,2,3,3,4,4,500,10,1,75,30,NA,NA,3,2,1,5,4,1,2,4,3,5,1,0,0,4,NA,33,73
34,0,1,Southern Region,3,3,NA,3,3,3,3,2,8,50,NA,,NA,NA,4,2,1,5,3,3,1,4,5,2,2,2,2,2,NA,13,12
18,0,2,Eastern Region,5,2,NA,1,2,3,4,500,100,30,NA,,NA,NA,3,1,5,2,4,1,4,2,5,3,0,0,0,4,NA,14,19
27,1,1,Southern Region,3,2,NA,3,4,3,3,600,10,30,NA,,NA,NA,3,4,1,2,5,4,5,2,1,3,1,2,1,3,NA,65,NA
38,1,1,Eastern Region,5,1,NA,3,3,3,5,500,40,20,NA,,NA,NA,4,3,5,1,2,1,2,5,3,4,0,0,0,4,NA,55,23
26,1,2,Eastern Region,5,NA,2,3,4,2,3,50,50,50,NA,,NA,NA,2,4,3,5,1,2,1,3,5,4,1,1,NA,5,NA,11,27
20,0,1,Southern Region,3,NA,2,1,3,1,1,500,10,0.1,25,,20,NA,1,2,3,4,5,1,2,3,5,4,0,0,0,5,NA,19,44
