"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","five_days","three_days","two_days","one_day","zero_day","income","edu","nws_region","WW"
"62a9340d-47e7-4a91-b533-a8e4d8c654f8",30,2,0,1,1,2,6,3,4,5,1,1,2,2,2,2,2,4,"Southern Region",14.2647058823529
"66Kr1w4OJzFEIwWwgvHpB4",30,2,0,1,2,2,3,1,4,5,6,5,3,6,1,1,1,2,"Southern Region",14.2647058823529
"7460775",18,1,1,1,1,NA,NA,NA,NA,NA,NA,3,2,4,6,1,2,6,"Southern Region",14.2647058823529
"62a8de73-16b4-6e4f-5fe4-96705c9adc28",45,4,0,0,1,1,4,3,2,5,6,3,2,2,4,2,1,6,"Central Region",50.7352941176471
"4495607",42,3,1,0,1,2,4,1,3,5,6,3,3,4,5,3,3,6,"Central Region",50.7352941176471
"62a8c28c-efb2-377b-2fcd-83d024ca90b6",23,1,0,0,2,3,2,1,4,6,5,3,2,4,1,6,2,6,"Central Region",50.7352941176471
"62a76c60-eb1b-94fc-d60d-dd4e6bbbf569",61,5,0,0,1,5,2,1,3,4,6,5,2,5,1,3,2,2,"Central Region",50.7352941176471
"6291618",51,4,1,0,4,3,2,5,1,4,6,2,NA,2,1,4,3,8,"Central Region",50.7352941176471
"3084453",47,4,1,0,1,2,1,4,6,5,3,1,3,4,6,2,3,6,"Central Region",50.7352941176471
"230096",47,4,1,0,1,1,3,4,2,6,5,1,2,3,4,5,3,6,"Central Region",50.7352941176471
"62a8d9af-8401-b2f8-53c3-9f3735cfeffe",64,5,1,0,1,4,1,2,3,5,6,3,2,4,1,5,2,4,"Central Region",50.7352941176471
"62a8ea1d-de46-bdcb-3670-d59149985315",58,5,0,0,1,NA,NA,NA,NA,NA,NA,2,2,2,2,4,1,7,"Central Region",50.7352941176471
"62b4c434-6d23-7992-1789-805aa7378b72",51,4,0,1,2,5,3,4,1,2,6,3,4,5,6,1,2,6,"Central Region",50.7352941176471
"7456456",35,3,1,0,4,6,4,5,3,2,1,2,3,4,5,6,3,7,"Central Region",50.7352941176471
"62a90f39-9b13-b957-0b26-7ef2263ce8c1",58,5,1,1,1,4,6,3,1,5,2,3,3,3,2,2,1,2,"Central Region",50.7352941176471
"62a8df84-102b-d23e-1c40-0163202fb725",67,6,0,0,1,NA,NA,NA,NA,NA,NA,5,1,4,4,3,1,4,"Central Region",50.7352941176471
"62b01d38-edc6-902b-5f2b-b24e5a057c1a",40,3,1,1,2,NA,NA,NA,NA,NA,NA,3,3,4,3,3,2,2,"Central Region",50.7352941176471
"7447186",27,2,1,0,1,1,2,4,3,5,6,1,1,1,1,4,2,6,"Central Region",50.7352941176471
"7248662",19,1,0,1,1,NA,NA,NA,NA,NA,NA,2,1,4,5,6,1,4,"Central Region",50.7352941176471
"62a7690a-96ff-b759-d9d3-7f318de702f1",74,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"Central Region",50.7352941176471
"7205169",18,1,0,0,1,NA,NA,NA,NA,NA,NA,4,5,1,3,2,2,2,"Central Region",50.7352941176471
"62a8bfb2-72bc-e02e-378c-0b53f91892af",55,5,0,0,1,3,2,1,5,4,6,3,4,6,5,2,2,2,"Central Region",50.7352941176471
"1bCZdftGgIHRfETqpQFrgD",28,2,0,1,1,NA,NA,NA,NA,NA,NA,2,3,4,6,5,1,3,"Central Region",50.7352941176471
"62a8dccb-2e67-3052-d911-335c0c266d00",66,6,0,0,1,5,2,4,6,3,1,1,2,1,2,2,2,2,"Central Region",50.7352941176471
"2147892",35,3,1,0,4,NA,NA,NA,NA,NA,NA,3,3,1,2,5,3,6,"Central Region",56.7647058823529
"7122680",24,1,1,0,1,NA,NA,NA,NA,NA,NA,1,3,4,5,2,1,4,"Central Region",56.7647058823529
"5G2C3K2vtpG8x6OJqA9tNp",43,3,1,1,1,1,5,6,2,3,4,NA,NA,NA,NA,NA,1,5,"Central Region",56.7647058823529
"7121799",23,1,0,1,1,4,2,5,1,3,6,3,1,4,2,5,1,6,"Central Region",56.7647058823529
"3tsPlEJ3q3BV5brT8HP1qu",26,2,0,1,1,6,1,5,2,4,3,3,4,2,1,5,1,2,"Central Region",56.7647058823529
"62a8d911-0611-ec72-4043-cd4b085820ee",61,5,0,0,1,4,6,1,2,3,5,3,3,2,2,4,2,2,"Central Region",56.7647058823529
"62a8c0a3-040b-aeeb-309c-5aba027b7365",70,6,0,0,1,1,2,3,4,5,6,3,1,4,4,1,1,2,"Central Region",62.3529411764706
"7440142",21,1,1,0,1,6,4,2,1,5,3,3,3,3,5,5,2,5,"Central Region",62.3529411764706
"62a8dd3f-d62b-9d27-594e-78f459184633",39,3,1,0,1,3,1,5,4,2,6,2,1,5,4,6,1,2,"Central Region",57.2058823529412
"4tfb76XWeqUbODn27vEwtR",31,2,1,1,1,1,3,2,4,5,6,2,4,1,5,2,1,2,"Western Region",47.7941176470588
"62a8dfbd-33b4-4dcd-cc20-d74b7838aadc",52,4,0,0,1,1,2,3,4,5,6,2,3,1,2,4,1,7,"Western Region",47.7941176470588
"62b6003e-8896-7230-83ab-482007f13ac6",43,3,0,1,1,2,3,6,1,5,4,3,4,1,1,4,1,4,"Western Region",47.7941176470588
"62a91fc3-a118-4cd0-9336-1ff74afa369c",49,4,1,0,1,4,1,2,5,3,6,1,2,4,6,6,1,2,"Western Region",47.7941176470588
"6882365",51,4,1,0,1,1,3,2,4,6,5,1,3,2,4,2,1,4,"Western Region",47.7941176470588
"62a8d542-a28f-382d-d346-d3ec49afd310",63,5,1,0,1,6,3,4,1,2,5,4,4,2,1,5,1,7,"Western Region",47.7941176470588
"62a8bfa3-2b95-af00-29c1-16a331a881a4",60,5,0,0,1,4,3,6,1,2,5,5,2,1,5,4,2,6,"Western Region",26.1764705882353
"62a92aff-5947-4836-f83a-a6d5cf5e0c3f",35,3,0,0,1,1,4,3,2,5,6,1,3,3,4,2,1,4,"Western Region",26.1764705882353
"2453369",60,5,1,0,4,2,3,4,1,5,6,6,5,1,3,2,2,4,"Western Region",26.1764705882353
"62a76d07-7c4d-969b-3134-6e85fb18bfb1",64,5,1,0,1,1,2,3,4,5,6,2,2,2,1,4,2,6,"Western Region",55
"62a8c034-42fe-b91a-5e2f-91d740738099",68,6,0,0,1,NA,NA,NA,NA,NA,NA,4,6,4,2,5,1,2,"Western Region",55
"7108751",19,1,1,0,1,4,1,6,2,3,5,3,4,2,5,6,2,2,"Western Region",41.3235294117647
"62a92116-6f83-e484-bef0-2b66bbb013bc",28,2,0,0,1,2,3,1,4,5,6,4,3,1,4,2,1,2,"Western Region",41.3235294117647
"1202620",40,3,1,0,1,1,3,2,5,6,4,6,2,1,4,5,2,6,"Western Region",41.3235294117647
"7250771",19,1,1,0,1,6,1,3,2,4,5,3,3,5,4,3,3,5,"Western Region",41.3235294117647
"4787977",38,3,1,0,1,1,3,2,4,5,6,3,1,5,6,2,2,6,"Western Region",41.3235294117647
"7165631",44,3,1,0,1,2,3,4,5,6,1,4,1,4,5,5,1,3,"Western Region",41.3235294117647
"7444796",19,1,1,0,1,4,2,3,1,6,5,4,1,6,3,5,1,3,"Western Region",41.3235294117647
"7452193",27,2,1,1,1,NA,NA,NA,NA,NA,NA,4,1,2,5,6,1,4,"Western Region",41.3235294117647
"7144369",19,1,0,0,1,2,1,6,5,3,4,6,2,3,1,3,2,4,"Western Region",41.3235294117647
"3vxdLo0OaKDg8sUNAgRd7S",47,4,1,1,1,2,6,5,1,3,4,1,4,5,6,6,3,8,"Western Region",41.3235294117647
"62a76853-7fea-88e7-746d-3f7156530f02",69,6,0,0,1,4,2,3,1,5,6,3,3,2,2,4,1,2,"Western Region",41.3235294117647
"7456176",31,2,1,0,1,NA,NA,NA,NA,NA,NA,4,6,4,3,5,2,5,"Western Region",41.3235294117647
"3322581",27,2,0,0,1,2,3,1,4,5,6,3,3,2,1,4,3,4,"Western Region",41.3235294117647
"62a8d3c6-9959-6d73-3167-3cac7adcbe70",18,1,0,0,1,2,3,4,1,5,6,1,4,2,5,6,4,2,"Western Region",41.3235294117647
"7037607",30,2,1,0,1,1,6,5,2,3,4,1,4,1,6,1,4,2,"Western Region",41.3235294117647
"7339938",35,3,0,0,1,4,1,2,3,5,6,3,2,1,3,1,2,4,"Western Region",41.3235294117647
"62ac1d7f-56e8-5fd9-e362-a5c5a533268e",25,2,1,1,2,3,5,1,4,6,2,3,3,5,5,4,1,2,"Western Region",41.3235294117647
"2jfoABYZPzbc9nUqKKt4tG",34,2,1,1,1,5,6,3,1,2,4,2,4,5,NA,5,2,2,"Western Region",41.3235294117647
"7450402",22,1,1,0,1,5,6,4,1,2,3,2,3,5,4,6,2,2,"Western Region",41.3235294117647
"7412123",54,4,1,0,1,1,4,3,2,6,5,1,4,3,4,2,2,4,"Western Region",41.3235294117647
"62a8e3ec-be44-da65-02c5-760c1cb323fd",42,3,0,0,1,6,1,5,4,2,3,3,3,4,5,6,2,7,"Western Region",41.3235294117647
"62a8d8cb-69fb-b609-fe48-2c9b01116b94",68,6,1,0,1,1,3,4,2,5,6,1,6,4,5,2,2,4,"Western Region",8.82352941176471
"62a8dbd2-52f3-624d-b6b4-274f50507231",21,1,0,1,1,5,3,4,2,1,6,3,5,6,3,2,3,4,"Western Region",8.82352941176471
"6435978",31,2,1,0,1,3,1,5,2,4,6,2,4,1,3,6,1,2,"Western Region",8.82352941176471
"62a8d841-50da-0954-50fe-7f08fdafded0",52,4,0,1,1,3,1,2,5,6,4,2,3,4,5,5,2,2,"Western Region",8.82352941176471
"7451726",25,2,1,1,1,2,3,1,4,6,5,6,6,6,5,6,2,5,"Western Region",8.82352941176471
"5873349",40,3,1,0,1,2,1,5,3,6,4,1,2,3,5,6,2,2,"Western Region",8.82352941176471
"62a8d3a9-4db4-6e96-b4a9-85efab91d95b",72,6,1,0,6,NA,NA,NA,NA,NA,NA,5,5,5,2,1,2,6,"Western Region",13.5294117647059
"62a8ce5c-a970-f44f-be0c-53a4ae2d23c1",73,6,0,0,1,2,3,5,4,1,6,2,2,2,1,1,1,2,"Western Region",8.82352941176471
"62abb3c3-5e43-29df-15a1-dcddef2025e9",30,2,1,1,1,2,3,5,1,6,4,2,4,4,2,3,1,2,"Western Region",8.82352941176471
"6817849",35,3,1,1,1,1,4,2,3,6,5,3,1,2,4,5,1,4,"Western Region",8.82352941176471
"62a8d612-f504-dfeb-fb0c-134fa106a80c",75,6,1,0,1,2,1,6,4,3,5,2,4,1,5,4,2,6,"Western Region",8.82352941176471
"6HKjULHOO8JUN1obq4MRQ0",29,2,1,1,1,1,3,5,2,4,6,1,1,1,4,4,2,5,"Western Region",8.82352941176471
"3R6IMZ3xdrxdmbDCPPGs5X",29,2,1,1,1,4,1,3,6,5,2,2,3,3,4,6,3,4,"Western Region",8.82352941176471
"7453886",30,2,1,0,1,1,3,2,4,6,5,1,3,2,4,6,1,3,"Western Region",8.82352941176471
"62a8c281-a423-1191-6ff0-77ad4ac4060d",23,1,0,1,1,1,2,4,3,5,6,1,2,5,6,4,1,2,"Western Region",8.82352941176471
"6868110",24,1,1,1,1,1,6,2,4,5,3,2,1,3,4,6,1,2,"Western Region",8.82352941176471
"62a8ce50-96c3-2a94-0392-63cc854efca9",72,6,0,0,1,1,2,6,4,3,5,4,4,3,1,2,2,4,"Western Region",8.82352941176471
"62a8cdee-940e-aa6e-fbe8-3236fb06c085",73,6,0,1,1,1,2,3,5,6,4,1,1,1,4,4,3,4,"Western Region",8.82352941176471
"6750469",43,3,1,0,1,1,2,3,4,6,5,1,3,2,6,4,1,4,"Western Region",8.82352941176471
"62a76923-84ed-7d6c-6f20-38c798f4f49a",57,5,1,0,1,4,1,3,2,6,5,1,2,3,2,4,2,5,"Western Region",8.82352941176471
"62a8c718-b801-40a5-e045-8f9d61c4d13b",75,6,0,0,1,2,1,4,3,5,6,3,3,6,4,2,1,6,"Western Region",13.5294117647059
"62a76967-429a-1ce1-3067-02f8145141da",64,5,0,0,1,3,6,1,5,2,4,3,2,4,1,4,2,2,"Western Region",13.5294117647059
"62a8c1c8-ac6e-157a-2e1c-f920963105e5",24,1,1,1,6,6,1,5,2,3,4,2,1,5,6,4,1,4,"Western Region",13.5294117647059
"7020636",22,1,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,"Western Region",13.5294117647059
"62a8d5ea-91d4-adb8-e6f2-41bd709d5849",78,6,0,0,1,3,5,1,2,4,6,3,2,5,1,6,1,4,"Western Region",13.5294117647059
"62a8c21c-6f43-1096-6c93-8db46ecdc0c4",32,2,0,0,1,1,3,4,2,5,6,1,4,3,2,4,1,2,"Western Region",13.5294117647059
"62a8dd9f-c5ed-cabc-c3b0-6adf8b5ec6cf",47,4,0,0,1,4,3,5,2,1,6,3,3,2,2,4,1,6,"Western Region",15.4411764705882
"2908387",25,2,1,0,1,NA,NA,NA,NA,NA,NA,3,1,6,3,2,1,6,"Western Region",15.4411764705882
"7320698",35,3,1,1,1,4,5,6,1,3,2,6,1,5,4,3,2,2,"Western Region",15.4411764705882
"7216809",19,1,1,1,1,2,4,5,1,3,6,3,3,2,4,2,2,4,"Western Region",15.4411764705882
"62a8d797-99dd-ab02-f953-6882ff3b1060",74,6,0,0,1,1,2,3,5,4,6,4,1,4,4,4,1,2,"Western Region",23.9705882352941
"62a9113a-a918-15ed-b446-a8c48dd7c39a",50,4,0,0,1,NA,NA,NA,NA,NA,NA,2,2,2,3,3,1,5,"Southern Region",39.8529411764706
"62a76d98-212b-c514-f51d-29259ac44911",56,5,0,0,1,4,1,2,5,3,6,4,1,2,3,5,1,4,"Southern Region",39.8529411764706
"62a9189a-9bda-0da5-0742-0b2701f40567",62,5,0,0,1,1,2,4,3,5,6,1,1,1,1,2,1,6,"Southern Region",39.8529411764706
"62a8d340-43b4-8fcf-5c46-c22aa468becc",75,6,1,0,1,NA,NA,NA,NA,NA,NA,1,1,4,2,4,2,6,"Southern Region",14.2647058823529
"62a8d9fb-7d26-2bf0-5c98-a20c8bd44678",31,2,1,1,6,NA,NA,NA,NA,NA,NA,6,4,5,1,4,1,4,"Southern Region",39.8529411764706
"62a8c6f0-9970-7c1c-1dfa-3a415fb464ab",24,1,0,0,1,2,5,4,3,1,6,3,1,4,2,6,2,2,"Southern Region",39.8529411764706
"4827168",43,3,1,0,4,3,5,4,1,2,6,3,1,4,6,4,2,5,"Western Region",23.9705882352941
"5915564",45,4,0,0,1,2,1,3,4,5,6,1,2,4,5,3,1,4,"Western Region",23.9705882352941
"2260145",30,2,1,1,1,2,1,6,4,3,5,3,4,5,6,4,2,5,"Western Region",23.9705882352941
"62a8e1bb-7877-d115-63fd-43407b572c42",72,6,0,0,1,3,1,4,6,2,5,3,2,2,3,4,4,2,"Western Region",23.9705882352941
"62a8f431-ea9a-b620-1d36-c634e0114f57",63,5,1,0,2,1,5,3,2,4,6,2,2,2,3,4,3,2,"Western Region",23.9705882352941
"62a8da64-0f46-70c7-7fbd-69c517e994c9",72,6,1,1,1,NA,NA,NA,NA,NA,NA,4,5,5,6,6,1,6,"Western Region",23.9705882352941
"62a8c6d9-5900-5314-3d25-a8d4ec120394",18,1,0,1,1,3,4,1,2,5,6,6,2,3,4,5,1,4,"Western Region",23.9705882352941
"62a8d5b8-1247-db50-011e-3ced81f84ff5",73,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,3,4,5,1,4,"Western Region",23.9705882352941
"7442830",21,1,1,0,2,4,2,1,6,5,3,2,1,6,5,4,3,2,"Western Region",23.9705882352941
"7230263",27,2,1,0,1,5,2,1,3,4,6,3,2,1,4,5,4,7,"Western Region",23.9705882352941
"62a8d181-54ee-67f5-24d8-3a1ac35b2d6d",45,4,0,0,1,1,2,5,6,3,4,6,1,3,4,3,1,4,"Western Region",23.9705882352941
"7441668",24,1,1,1,1,NA,NA,NA,NA,NA,NA,4,1,5,6,6,2,2,"Western Region",23.9705882352941
"6ZiQGgJ9xvWwz2yWUxk3lN",38,3,1,1,1,3,4,6,5,1,2,6,4,NA,2,6,2,2,"Western Region",23.9705882352941
"7140270",21,1,1,0,4,NA,NA,NA,NA,NA,NA,2,4,5,3,2,3,4,"Western Region",23.9705882352941
"62a8de8d-7351-6757-a716-e8a47679ff2f",21,1,0,1,2,1,6,4,2,3,5,1,3,4,5,6,1,2,"Western Region",23.9705882352941
"4624668",50,4,1,0,4,3,4,5,2,1,6,4,5,2,5,6,2,6,"Western Region",23.9705882352941
"62a8cfd0-aa5a-0229-68f1-5c275919ebf6",76,6,0,0,1,1,3,4,5,2,6,3,2,1,1,6,1,4,"Western Region",23.9705882352941
"62a8dcf0-c6d4-1837-5d09-426e49495426",68,6,1,0,1,1,2,3,6,5,4,1,1,1,3,4,1,1,"Western Region",23.9705882352941
"62a8d0dd-c2e2-be49-95ee-0f125818799c",82,6,1,0,2,5,1,6,4,2,3,1,1,1,1,1,2,4,"Western Region",23.9705882352941
"5opWC5nEHaUPvQ0LloET0b",43,3,1,1,1,3,1,5,2,4,6,5,4,4,4,5,3,6,"Western Region",23.9705882352941
"62a91722-cd03-5a6a-628b-46920ced7ba7",62,5,0,0,1,2,3,1,4,6,5,1,6,4,5,4,1,4,"Western Region",32.2058823529412
"62a8deae-b8db-9a72-502e-a80689f81f7d",38,3,1,0,1,1,2,3,4,5,6,4,3,1,1,2,2,4,"Western Region",32.2058823529412
"7230342",20,1,1,0,1,4,2,1,5,3,6,1,3,5,4,6,1,2,"Western Region",32.2058823529412
"62a92b30-f308-e8cd-b770-a400fc894209",41,3,0,0,1,2,3,1,4,6,5,3,4,5,1,2,2,4,"Western Region",32.2058823529412
"7452763",21,1,1,0,1,1,3,6,2,4,5,5,2,3,3,5,1,2,"Western Region",32.5
"6990627",32,2,1,0,2,NA,NA,NA,NA,NA,NA,5,6,1,6,6,1,2,"Western Region",32.5
"4mGKuIXT6M8EkTdiBgTAlo",35,3,1,1,1,5,6,1,2,3,4,4,5,1,6,2,3,6,"Western Region",32.5
"7428383",46,4,1,1,2,1,2,3,6,4,5,2,1,1,3,2,3,7,"Western Region",32.5
"7451208",33,2,1,0,2,5,3,6,4,2,1,3,4,1,2,3,2,6,"Western Region",32.5
"62a8e465-f27e-dac8-0a3e-51f20b4a200b",57,5,0,0,1,NA,NA,NA,NA,NA,NA,1,3,2,4,4,1,6,"Western Region",32.5
"7339744",31,2,1,1,1,NA,NA,NA,NA,NA,NA,1,4,6,6,6,2,2,"Western Region",32.5
"6016788",30,2,1,1,1,NA,NA,NA,NA,NA,NA,4,5,2,4,5,2,2,"Western Region",32.5
"62a8e859-6602-8712-cc67-c5572d38c1c4",64,5,0,0,1,NA,NA,NA,NA,NA,NA,3,4,1,6,4,1,6,"Western Region",32.5
"1494720",43,3,1,0,4,3,4,2,1,5,6,3,2,4,5,6,3,6,"Western Region",32.5
"6822925",30,2,1,0,1,2,6,3,4,5,1,5,4,4,4,3,3,8,"Western Region",32.5
"6678928",25,2,1,0,2,1,6,4,3,2,5,1,1,5,4,5,1,6,"Western Region",32.5
"ace184d3-199f-453a-e6b8-b0cadda59834",46,4,1,1,1,NA,NA,NA,NA,NA,NA,3,1,4,3,1,2,6,"Western Region",32.5
"62a8de9c-c293-f815-cb5c-e93bede1c0d7",33,2,0,0,2,6,5,3,4,1,2,6,1,5,2,3,1,2,"Western Region",32.5
"62a8e3c7-2372-edef-194c-f194be78174b",50,4,1,0,1,3,2,1,6,5,4,3,1,2,4,6,1,4,"Western Region",32.5
"5cRairgSsj6rnki5LxeRkf",42,3,1,1,1,2,1,6,4,5,3,1,2,4,6,2,1,4,"Western Region",32.5
"4282188",32,2,1,0,1,NA,NA,NA,NA,NA,NA,5,2,2,4,4,2,6,"Western Region",32.5
"62a76904-5cc5-ff5c-abe1-d166967a06fb",79,6,0,0,1,3,1,6,2,4,5,4,3,3,4,4,1,5,"Western Region",32.5
"62a8ddff-94f5-34f3-6665-1e095a8a5c8b",56,5,0,0,1,5,2,1,3,4,6,3,5,6,4,6,1,6,"Western Region",32.5
"7318191",31,2,0,0,1,1,2,4,3,6,5,1,3,5,6,5,1,4,"Western Region",32.5
"7Iy3q8t1KWlNHuK0Sd66zy",36,3,1,1,1,1,2,3,4,5,6,1,2,4,6,5,1,6,"Western Region",32.5
"62a8d9e0-8ade-8623-7a05-6d1c427479c7",71,6,0,0,1,3,1,2,4,5,6,1,1,1,1,2,1,4,"Western Region",32.5
"62a8bcad-4621-3f5b-9790-0ab31743c0a7",29,2,0,0,4,3,1,6,2,4,5,3,1,4,1,2,1,4,"Western Region",32.5
"62a8c12e-c212-2475-577b-7325e88cf5d0",67,6,0,0,1,2,3,4,1,5,6,2,4,2,2,3,1,3,"Western Region",32.5
"62a8bca1-eb8b-aacf-9199-236177486b97",70,6,0,0,1,2,3,6,1,5,4,4,2,1,4,4,1,8,"Western Region",32.5
"62a913db-7734-f603-e21a-80f3f8a46d9a",23,1,0,0,1,5,4,1,2,6,3,4,3,1,2,4,1,2,"Western Region",32.5
"1505506",46,4,1,1,1,5,1,3,2,4,6,1,2,4,5,2,2,5,"Western Region",32.5
"7189952",29,2,1,0,4,1,3,2,4,5,6,4,2,3,3,2,2,2,"Western Region",32.5
"62a8ce45-5b6b-5c44-dcbd-302a0a1e9cd8",73,6,0,0,1,2,1,5,3,4,6,3,2,1,4,6,1,6,"Western Region",32.5
"6026636",32,2,1,1,1,3,1,2,4,5,6,1,2,3,5,6,2,6,"Western Region",32.5
"7214026",23,1,1,0,4,3,1,4,2,5,6,3,3,4,4,5,1,2,"Western Region",23.3823529411765
"62a76c5c-4281-f81d-ad8d-10a3c0114674",66,6,1,0,1,2,3,1,4,5,6,1,4,5,4,5,2,5,"Western Region",23.3823529411765
"1862380",54,4,1,0,1,1,4,6,2,3,5,6,6,6,6,6,2,4,"Western Region",23.3823529411765
"62a8e237-e5c8-6690-cd4d-1eefc0b159b2",27,2,0,1,1,1,4,3,2,6,5,1,5,4,6,2,1,1,"Western Region",32.5
"62a76ac2-1277-cced-9788-e533f6740d89",59,5,1,0,2,NA,NA,NA,NA,NA,NA,2,4,5,3,3,1,2,"Western Region",23.3823529411765
"3833228",30,2,1,0,1,3,4,1,5,2,6,1,4,5,6,6,1,6,"Western Region",32.5
"7011999",56,5,1,0,1,3,4,5,2,1,6,2,3,4,4,4,2,4,"Western Region",23.3823529411765
"5Z8m5CGmJB4zfHEUj7KQJ0",43,3,0,1,1,NA,NA,NA,NA,NA,NA,4,5,2,1,6,1,1,"Western Region",23.3823529411765
"62a8d42d-53b4-79e9-869e-58ea03616773",67,6,1,0,1,1,2,3,4,6,5,3,4,5,6,6,2,6,"Western Region",23.3823529411765
"3baM9ikj61OfgoasDipTiV",26,2,0,1,4,NA,NA,NA,NA,NA,NA,1,3,6,4,4,1,5,"Western Region",23.3823529411765
"5241067",38,3,1,1,2,2,3,1,4,6,5,3,1,4,6,5,2,7,"Western Region",NA
"62a8dae9-30e7-02e4-ea63-6425d72f5abf",38,3,1,0,1,1,4,2,5,3,6,4,1,2,4,2,1,4,"Western Region",23.3823529411765
"62a8da08-5a0e-fd57-807e-e292d1240f43",32,2,1,1,1,NA,NA,NA,NA,NA,NA,2,4,2,2,2,1,2,"Western Region",23.3823529411765
"62a76dff-ca1f-6121-f2bb-0910735d5278",65,6,0,0,1,1,1,1,1,1,1,3,2,1,4,5,2,4,"Western Region",23.3823529411765
"46rg6mnScbXB5g5Upchpm7",52,4,0,1,1,NA,NA,NA,NA,NA,NA,2,2,1,4,4,2,4,"Western Region",23.3823529411765
"2484626",44,3,0,0,1,3,4,6,1,2,5,6,2,5,3,4,2,7,"Western Region",23.3823529411765
"5835545",46,4,1,0,4,NA,NA,NA,NA,NA,NA,3,2,1,4,6,4,7,"Western Region",23.3823529411765
"6936849",37,3,1,0,4,NA,NA,NA,NA,NA,NA,3,4,5,2,6,3,8,"Western Region",23.3823529411765
"62a8e442-d9b1-fa6e-ef91-475aaed94aba",62,5,1,0,1,NA,NA,NA,NA,NA,NA,5,4,2,1,2,4,6,"Western Region",23.3823529411765
"5351159",43,3,1,0,4,NA,NA,NA,NA,NA,NA,1,2,2,3,4,3,7,"Western Region",23.3823529411765
"62a913ff-10b2-4b71-ac5a-c38b191756d7",64,5,0,0,1,2,1,6,3,5,4,1,1,4,5,1,2,4,"Western Region",23.3823529411765
"13fvqP6qZYKALSLEYLGJjG",27,2,0,1,1,1,3,2,6,4,5,2,3,1,6,5,1,4,"Western Region",23.3823529411765
"62a91df7-7b16-0f31-d39b-03f63faab7bf",40,3,0,0,1,NA,NA,NA,NA,NA,NA,3,3,3,3,6,2,1,"Western Region",23.3823529411765
"7439853",27,2,1,0,4,4,5,6,3,1,2,1,4,6,3,5,1,4,"Western Region",23.3823529411765
"7421833",27,2,1,0,1,NA,NA,NA,NA,NA,NA,5,6,4,2,1,1,4,"Western Region",23.3823529411765
"3477944",25,2,1,0,4,5,4,1,3,6,2,4,1,5,1,4,3,4,"Western Region",23.3823529411765
"62a8e434-0768-4b1d-1ccf-274835934e91",47,4,1,0,5,NA,NA,NA,NA,NA,NA,2,2,2,3,4,4,6,"Western Region",23.3823529411765
"5xHZLs9yFEICUSGKuUH7Ed",35,3,0,1,1,1,2,5,3,4,6,1,1,1,1,2,1,6,"Western Region",23.3823529411765
"7100715",26,2,1,0,1,NA,NA,NA,NA,NA,NA,2,3,4,5,6,4,7,"Western Region",23.3823529411765
"62a8c263-5e0e-e531-4588-76adb52f5feb",22,1,0,1,6,NA,NA,NA,NA,NA,NA,2,4,2,4,3,4,4,"Western Region",23.3823529411765
"7156486",22,1,0,0,4,2,5,6,1,4,3,6,1,3,5,2,1,6,"Western Region",23.3823529411765
"62a7690f-0bc7-eaef-1f62-444cc52d97f5",58,5,0,0,1,5,3,2,1,6,4,1,3,4,2,6,1,5,"Western Region",23.3823529411765
"4975870",42,3,1,0,1,2,4,5,3,1,6,1,3,4,5,2,2,4,"Western Region",23.3823529411765
"62a76d8f-e251-a537-b3f4-0a3a3e6ec710",77,6,0,0,1,2,4,3,1,5,6,3,3,3,3,3,2,8,"Western Region",23.3823529411765
"6215392",46,4,1,0,4,1,3,4,5,6,2,3,2,2,3,1,3,6,"Western Region",23.3823529411765
"3717175",58,5,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,6,"Western Region",23.3823529411765
"7457075",34,2,1,1,1,NA,NA,NA,NA,NA,NA,3,1,2,4,5,2,4,"Western Region",23.3823529411765
"7387163",18,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"Western Region",23.3823529411765
"7443606",21,1,1,0,4,1,3,5,2,4,6,2,1,4,3,6,3,5,"Western Region",23.3823529411765
"62a8d303-a4ae-cf21-57b5-0b3871d52b24",83,6,1,0,1,1,3,2,4,6,5,3,3,2,2,1,4,8,"Western Region",23.3823529411765
"62a8bfdf-061e-c02a-e1ec-c095c873d976",76,6,0,0,1,2,4,5,1,3,6,1,1,4,5,6,3,7,"Western Region",32.5
"5RO7BdxpZjdTb6vIJh2lNr",27,2,1,1,1,1,2,3,4,5,6,1,3,2,4,5,1,4,"Western Region",32.9411764705882
"2230386",30,2,1,1,1,NA,NA,NA,NA,NA,NA,2,1,3,4,5,2,2,"Western Region",32.9411764705882
"62a8de89-c84c-8a2a-17ae-95cfad416b4e",61,5,1,0,1,2,3,1,4,6,5,1,4,3,5,6,1,6,"Western Region",32.9411764705882
"3589958",25,2,1,1,1,1,3,6,2,5,4,6,4,1,2,3,2,6,"Western Region",32.9411764705882
"6421402",24,1,1,1,1,NA,NA,NA,NA,NA,NA,1,4,5,3,6,1,2,"Western Region",32.9411764705882
