"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","five_days","three_days","two_days","one_day","income","edu","nws_region","TC"
"60d3a840-d179-9c83-8bd2-68d8cb1bc376",58,5,0,1,1,1,6,3,5,2,4,3,1,1,1,2,3,"Southern Region",4.26470588235294
"60d3353c-05e2-4908-6f5f-9839e2fd9531",59,5,0,1,1,NA,NA,NA,NA,NA,NA,6,5,NA,4,1,6,"Southern Region",4.26470588235294
"60d33cc8-a51f-d7dd-01cf-556029a8da02",82,6,1,1,1,1,3,2,6,5,4,2,1,2,5,3,7,"Southern Region",4.26470588235294
"60d27def-7b2c-9041-5af0-ab21d2912d17",27,2,0,1,1,1,2,4,6,5,3,2,4,3,3,2,4,"Southern Region",4.26470588235294
"60d4a624-576c-a95f-8334-ec3c67735d5a",30,2,0,0,2,1,3,2,5,4,6,6,1,3,4,1,5,"Southern Region",4.26470588235294
"60d9fa45-1776-b141-28c7-5daebeb93404",61,5,0,0,1,NA,NA,NA,NA,NA,NA,2,4,2,3,3,7,"Southern Region",4.26470588235294
"60d9e5a1-2652-230f-f76e-0b11373acfd8",61,5,1,0,1,2,3,1,4,6,5,3,5,4,6,1,4,"Southern Region",4.26470588235294
"60d9e4da-b635-5e8e-c402-6d4358b957b6",42,3,1,0,1,2,5,6,1,4,3,1,1,3,3,1,1,"Southern Region",4.26470588235294
"60d9e343-17d0-4490-eec3-05f9887d6b36",73,6,1,0,1,4,2,1,3,6,5,1,1,2,2,2,5,"Southern Region",4.26470588235294
"60d4a2ec-3c60-7585-499d-aff471cb7567",24,1,1,0,2,5,1,2,6,4,3,4,3,3,2,2,2,"Southern Region",4.70588235294118
"60d3b3bf-fdc4-24f1-7f38-1c90db6c849d",68,6,1,1,1,1,6,3,4,2,5,6,2,4,1,2,4,"Southern Region",4.70588235294118
"60d9f030-ecad-1405-3250-87e9fbce61d9",64,5,1,0,1,2,3,1,5,6,4,3,3,5,6,2,8,"Southern Region",NA
"60d209af-2b6e-a839-3253-ee037d1842a5",68,6,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,"Southern Region",4.70588235294118
"60d4b9ce-d256-0be9-1d82-9d3b19686368",41,3,0,0,4,2,1,3,5,4,6,3,1,2,6,2,6,"Southern Region",4.70588235294118
"60d34969-4157-c389-290b-314cba98b6d7",48,4,0,1,1,1,2,3,5,6,4,1,6,2,3,1,6,"Southern Region",4.70588235294118
"60d365ad-f443-265b-8682-a27877b408b1",28,2,0,1,1,1,4,3,6,5,2,4,4,3,2,4,NA,"Southern Region",4.70588235294118
"60db4290-a9c2-4ba4-5843-cc122c7f5ec9",47,4,0,0,1,4,1,2,3,6,5,2,3,4,1,1,7,"Southern Region",4.70588235294118
"60d9ecd2-71b2-2233-8dc8-818bfcab13fb",35,3,1,0,1,4,5,1,3,6,2,3,4,2,4,2,6,"Southern Region",4.70588235294118
"60d609e8-5a7a-76af-1c78-459e0c91cc7a",29,2,0,0,4,1,2,4,3,6,5,1,4,2,4,2,8,"Southern Region",NA
"60d3a7b4-5681-8911-2784-0dcc18505eec",75,6,1,1,1,NA,NA,NA,NA,NA,NA,4,1,4,1,1,4,"Southern Region",4.70588235294118
"60d27db5-ec35-0e64-76c5-4bbe99923cef",22,1,0,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,5,"Southern Region",4.70588235294118
"60d3a6d5-ac9e-15b7-d5a9-474484496608",31,2,0,0,6,NA,NA,NA,NA,NA,NA,6,1,4,2,2,7,"Southern Region",4.70588235294118
"60d8f4b9-0cb4-75da-776e-49795c3328a4",37,3,0,0,1,1,2,4,6,3,5,1,2,3,4,1,6,"Southern Region",4.70588235294118
"60d34b55-6f0e-680e-09ca-bbc80dde9e86",31,2,0,1,1,NA,NA,NA,NA,NA,NA,1,3,4,2,1,4,"Southern Region",4.70588235294118
"60d2799d-98e8-8971-0dff-624e54f69867",29,2,0,1,2,3,5,4,2,1,6,3,1,5,6,1,4,"Southern Region",4.70588235294118
"60d3cc7a-ec4c-5e08-57ac-870734267393",33,2,0,1,1,3,4,1,2,6,5,4,5,6,1,1,6,"Southern Region",4.70588235294118
"60d3626e-9e84-080e-b237-1fcec8e82374",19,1,0,1,1,2,3,1,4,5,6,1,3,4,6,2,4,"Southern Region",4.70588235294118
"60d5ebfb-6fce-1ce5-b129-829417d4930f",23,1,1,0,2,4,3,6,2,5,1,1,2,3,4,2,6,"Southern Region",4.70588235294118
"60d20f6b-bca2-0538-bc73-e15f60fe7c1b",66,6,1,0,1,NA,NA,NA,NA,NA,NA,1,4,4,6,4,7,"Southern Region",4.70588235294118
"60d27f11-ff46-59b5-b958-295955da5638",52,4,1,1,1,6,4,2,5,3,1,6,4,5,6,1,2,"Southern Region",4.70588235294118
"60d37390-9b98-c640-1e3d-5cfeb98524f3",45,4,0,0,1,6,5,4,3,1,2,4,6,2,1,1,4,"Southern Region",4.70588235294118
"60d208c1-fe88-0eb4-18ba-15ab6b2d0106",63,5,0,0,1,NA,NA,NA,NA,NA,NA,4,3,5,6,1,4,"Southern Region",4.70588235294118
"60d9f14e-e1c8-7355-b3df-ab50c54d6cc4",66,6,1,0,1,1,2,3,4,6,5,3,1,6,5,3,4,"Southern Region",4.70588235294118
"60d3b767-d40c-abd6-30e8-c049202949f5",75,6,0,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,"Southern Region",4.70588235294118
"60d9ec79-5f9d-796d-29ed-53636a7c9329",73,6,1,0,1,1,4,6,2,3,5,3,4,1,4,2,6,"Southern Region",4.70588235294118
"60d20e06-ceec-eb82-5f23-5a0dafa91da3",82,6,1,0,1,1,2,5,4,3,6,NA,NA,NA,NA,2,6,"Southern Region",4.70588235294118
"60d4966b-b69d-1c99-b05b-e092fbe6770d",25,2,0,0,2,NA,NA,NA,NA,NA,NA,4,4,4,3,3,6,"Central Region",4.70588235294118
"60d20c96-4079-4eb9-c857-58467138cf2a",72,6,0,0,2,1,5,6,3,2,4,6,6,6,6,2,2,"Southern Region",4.70588235294118
"60d9ee4a-1be1-2436-7cc2-7bb498526cef",19,1,1,0,1,NA,NA,NA,NA,NA,NA,5,2,4,3,3,6,"Southern Region",4.70588235294118
"60d9e1c0-cb74-dbb5-402f-33402f893dc8",35,3,1,0,1,3,1,2,6,5,4,1,2,4,5,2,7,"Southern Region",4.70588235294118
"60d3830c-1732-3acf-96fb-7ede682a493e",65,6,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,"Southern Region",4.70588235294118
"60d20ec5-61e0-b65c-90b5-d1aeff4d2ad4",69,6,0,0,1,4,5,2,1,3,6,3,2,1,4,2,6,"Southern Region",4.70588235294118
"60db4123-e0cd-62e0-8e25-51d3fd5d2baa",48,4,0,0,1,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,"Southern Region",4.70588235294118
"60d9e271-b572-99df-1bc3-1e6d7aea3cfd",71,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,2,1,4,4,"Southern Region",4.70588235294118
"60d9e20d-4778-0fee-e19d-cf5479f08457",50,4,1,0,1,3,2,1,6,4,5,1,2,3,5,1,4,"Southern Region",4.70588235294118
"60d9f116-1942-09cb-b5aa-c0eb7374c103",56,5,1,0,1,1,6,2,4,3,5,4,3,1,1,2,6,"Southern Region",4.70588235294118
"60d60a07-0623-9a84-09ba-4250f7e9bc86",29,2,1,0,4,1,2,5,4,6,3,3,1,NA,2,1,7,"Southern Region",4.70588235294118
"60d4a7b1-3add-cc80-2c3e-2fb6d9b5f7f5",75,6,1,1,4,5,4,6,1,2,3,5,4,1,6,2,6,"Southern Region",5.44117647058824
"60d2096e-25ab-0a8c-80e6-d3a838a142a0",30,2,0,0,1,NA,NA,NA,NA,NA,NA,5,4,1,3,3,2,"Southern Region",5.44117647058824
"60d47734-2bbc-fdb1-32ca-56cbdb3a8db4",21,1,0,0,1,1,3,6,2,5,4,1,3,6,4,2,7,"Southern Region",5.44117647058824
"60d49c88-3ce7-da8a-1c2a-33dbc474b723",40,3,1,1,1,2,3,6,4,1,5,1,2,5,6,2,6,"Southern Region",5.44117647058824
"60d9ebca-f0bf-45e7-3ed6-54fec2c5581b",76,6,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,"Southern Region",5.44117647058824
"60d9eed4-1d15-e024-66bd-57c7c4a12834",47,4,1,0,1,NA,NA,NA,NA,NA,NA,2,1,1,2,4,7,"Southern Region",5.44117647058824
"60d743ec-62b4-27f2-f8f2-effbf852d016",50,4,1,0,4,3,2,4,1,5,6,4,5,2,1,3,8,"Southern Region",5.44117647058824
"60d9f925-00c0-7dce-1a70-6e0a099f6f66",56,5,1,0,1,NA,NA,NA,NA,NA,NA,4,4,4,2,1,3,"Southern Region",5.44117647058824
"60d38829-93a0-1e56-ee6f-4a9746a9bc3f",57,5,0,0,2,NA,NA,NA,NA,NA,NA,1,1,4,4,1,4,"Southern Region",NA
"60d209a0-5f25-c7b9-6565-74e490348b5a",62,5,1,1,1,NA,NA,NA,NA,NA,NA,2,5,6,6,1,2,"Southern Region",5.44117647058824
"60d36a81-daa2-252f-57e9-17e255c89294",35,3,1,0,1,1,4,2,3,5,6,3,1,4,4,3,7,"Southern Region",5.44117647058824
"60da015f-9648-970c-3db1-5f5cfa59a40d",53,4,1,0,1,4,5,3,1,6,2,6,6,6,6,2,5,"Southern Region",5.44117647058824
"60d9e303-ad3f-01d0-f297-1acbc4629108",71,6,1,0,1,1,4,2,3,5,6,1,2,3,4,2,7,"Southern Region",5.44117647058824
"60d9e252-387f-94ee-7943-c8d3f10b3d06",59,5,1,0,1,3,2,4,1,6,5,1,4,6,2,1,2,"Southern Region",5.44117647058824
"60d345e0-fc2c-dd0f-98f9-01b78361f1f5",33,2,0,1,1,5,3,6,2,1,4,4,4,4,4,4,7,"Southern Region",5.44117647058824
"60d9e2a8-0fe1-c090-42be-3f5172a89a6c",67,6,1,0,1,1,3,2,4,5,6,3,3,5,4,3,7,"Southern Region",5.44117647058824
"60d9ec4b-dcd0-ac57-ab98-53220696a336",60,5,1,0,1,2,3,1,5,4,6,3,1,1,6,3,5,"Southern Region",5.44117647058824
"60d36b9d-9574-bde9-4301-088a55f3fd0f",37,3,0,1,1,2,4,5,6,1,3,1,2,3,4,2,2,"Southern Region",5.44117647058824
"60d3b985-5b09-9726-f8c6-15eca10f72f5",63,5,1,0,7,1,2,5,3,4,6,1,1,2,2,1,4,"Southern Region",5.44117647058824
"60d20a9a-861f-6c6b-ded7-9921c17d0315",64,5,1,0,1,3,1,5,2,4,6,2,2,1,4,2,6,"Southern Region",5.44117647058824
"60d9f0cc-6899-c5e0-b303-ddfe200ca5b7",68,6,1,0,1,2,4,5,1,3,6,1,4,6,6,1,7,"Southern Region",5.44117647058824
"60d31d71-171a-53cb-4c1b-e003638e5607",72,6,1,1,6,NA,NA,NA,NA,NA,NA,4,1,1,1,1,5,"Southern Region",5.44117647058824
"60d20ea4-7028-2086-3651-4383ec7b5b48",64,5,1,0,1,6,1,3,2,4,5,1,2,5,6,1,2,"Southern Region",5.44117647058824
"60d20e81-c8f1-e9e7-e283-928219a3824e",64,5,0,0,1,1,4,2,3,5,6,2,3,1,4,2,6,"Southern Region",5.44117647058824
"60d9e328-c823-50a0-47b0-48e5941dcb2e",64,5,1,0,1,2,3,1,4,6,5,3,1,2,4,2,5,"Southern Region",5.44117647058824
"60d3e574-9027-a45f-c255-2b8b1f3c7622",28,2,0,1,1,2,3,5,4,6,1,4,3,5,2,1,7,"Southern Region",4.70588235294118
"60d9ee86-9755-9884-b604-ed5d59bbeeb5",66,6,1,0,1,1,2,6,3,4,5,3,2,4,1,1,2,"Southern Region",5.44117647058824
"60d3a9af-6eb4-e4da-818b-1a5ee4553fbe",99,6,1,0,1,5,3,6,4,1,2,3,2,6,6,4,8,"Southern Region",5.44117647058824
"60d9e754-42be-f9cb-40c8-0410f7a62a06",38,3,1,0,1,2,3,1,4,5,6,3,1,4,5,4,4,"Southern Region",5.44117647058824
"60d9e226-2e92-acb1-3c79-4758c7547989",35,3,1,0,1,NA,NA,NA,NA,NA,NA,3,5,3,3,3,6,"Southern Region",5.44117647058824
"60d20949-8e91-fd7e-05b7-b397fb1d22f3",42,3,0,0,1,1,2,6,3,5,4,3,1,2,4,1,2,"Southern Region",5.44117647058824
"60d49b60-15f7-b1d6-4696-4683bfae6bd5",22,1,0,1,2,1,5,2,4,3,6,5,3,6,4,2,1,"Southern Region",3.67647058823529
"60d9f166-d9b8-174e-f0f9-e77a75982856",66,6,1,0,1,4,2,5,3,1,6,2,1,4,1,2,5,"Southern Region",3.67647058823529
"60d9e1cb-f73a-3145-acb6-60dcfebba780",37,3,1,0,1,3,1,4,2,5,6,2,1,3,2,1,3,"Southern Region",3.67647058823529
"60d9e308-3496-7ec1-4ee8-4df8e3d5d694",31,2,1,0,1,3,4,1,2,6,5,5,5,2,2,2,2,"Southern Region",3.67647058823529
"60d4a9f8-494d-e4f3-4a6a-4857aee190bb",33,2,0,0,2,5,2,6,1,3,4,6,3,1,4,1,5,"Southern Region",5.44117647058824
"60d9f0a7-f05e-7b9a-51d1-7cdda56498b6",64,5,1,0,1,1,2,6,3,5,4,1,4,6,6,1,2,"Southern Region",5.44117647058824
"60d9efe8-a0ef-8c98-e66d-22defb42e0ab",35,3,1,0,1,1,2,4,3,6,5,1,6,4,2,3,7,"Southern Region",5.44117647058824
"60d9f039-822e-b7a2-aec9-5b3631364419",65,6,1,0,1,1,1,1,1,1,1,2,NA,2,5,1,4,"Southern Region",5.44117647058824
"60d9ef44-ff93-c1f6-6b45-b5eb0f3000f1",56,5,1,0,1,NA,NA,NA,NA,NA,NA,3,3,3,4,2,7,"Southern Region",5.44117647058824
"60d20f03-f79a-18a2-ce24-dc22814811f8",63,5,0,0,1,NA,NA,NA,NA,NA,NA,3,1,2,4,1,2,"Southern Region",4.26470588235294
"60d380e4-b539-f5b9-a420-1db0b68cd332",71,6,1,1,1,6,1,5,4,2,3,3,1,5,6,1,6,"Southern Region",4.26470588235294
"60d36013-50da-a4ff-5148-16ed66151ed8",71,6,0,1,1,3,2,1,4,6,5,1,2,4,1,1,4,"Southern Region",4.26470588235294
"60d9e90d-6912-c500-5fef-f3615414079e",44,3,1,0,1,1,2,5,3,6,4,1,1,2,2,1,2,"Southern Region",5.44117647058824
"60d349ca-f8f7-b1a5-13ff-41be4b8dab42",53,4,1,1,1,5,4,6,3,1,2,6,5,3,2,4,6,"Southern Region",5.44117647058824
"60d35033-21e3-da57-6b1f-692060062186",41,3,1,1,2,4,2,3,6,5,1,4,4,3,1,2,5,"Southern Region",4.26470588235294
"60d9f108-7e5c-5031-93e7-28abfdcc1aaa",41,3,1,0,1,3,2,6,5,4,1,1,2,4,6,2,7,"Southern Region",4.26470588235294
"60d67dcb-2253-48a0-2614-5223b3994735",24,1,0,0,4,3,6,1,5,2,4,1,2,4,6,1,6,"Southern Region",4.26470588235294
"60d3af73-0753-edf7-b39d-9e835a7e8ab8",40,3,1,1,1,2,3,1,4,5,6,1,2,3,5,3,4,"Southern Region",NA
"60d5eb87-7d1e-eab0-2a8f-48303c29e4da",38,3,0,0,2,6,2,1,4,3,5,3,3,2,1,1,2,"Southern Region",1.32352941176471
"60d9f0b7-9ef8-0dba-cb80-52ecd13b8283",48,4,1,0,1,NA,NA,NA,NA,NA,NA,1,2,5,6,3,8,"Southern Region",1.32352941176471
"60d9efd9-55a9-709b-d702-b76518679f27",65,6,1,0,1,2,4,1,3,5,6,2,3,4,6,2,7,"Southern Region",1.32352941176471
"60d53455-8821-edee-f1ea-7696f5dde215",65,6,1,0,2,1,4,5,3,6,2,1,1,1,2,2,5,"Southern Region",1.32352941176471
"60d4a995-814d-5f71-57b0-2d14bebe767b",40,3,1,0,2,4,1,3,5,6,2,4,3,3,3,2,1,"Southern Region",1.32352941176471
"60d672a5-82e2-d13a-43fc-f24bcf6f1541",35,3,0,0,4,6,1,2,3,5,4,4,4,4,4,2,8,"Southern Region",1.32352941176471
"60d5eea8-c973-6b8f-7a18-ce33bb0cb169",26,2,0,0,2,NA,NA,NA,NA,NA,NA,3,5,3,6,2,5,"Southern Region",1.32352941176471
"60d5e9af-835a-2c3b-8097-e371c9fb25a5",43,3,0,0,2,6,5,3,2,4,1,1,2,1,6,1,5,"Southern Region",1.32352941176471
"60db4080-c913-b12c-134c-49060f212634",57,5,0,0,1,1,2,6,3,4,5,3,1,4,6,1,6,"Southern Region",0.441176470588235
"60db4005-183d-a3df-25b7-95c1d0696083",57,5,0,0,1,2,1,3,4,5,6,6,2,3,1,1,6,"Southern Region",0.441176470588235
"60db400e-85e7-1e1d-c785-dd4a0c571d69",53,4,0,0,1,1,2,3,4,5,6,1,6,2,4,1,5,"Southern Region",0.441176470588235
"60d9f0f9-d204-88ac-428a-7a1baa282c4b",64,5,1,0,1,1,3,2,4,6,5,3,3,1,4,1,4,"Southern Region",0.441176470588235
"60d4a8a0-e07c-f3ab-d353-bc5605bcab13",20,1,1,0,2,NA,NA,NA,NA,NA,NA,3,4,3,4,2,4,"Southern Region",0.441176470588235
"60d9f140-c6f5-c1ba-d82b-a39c96b4ff12",54,4,1,0,1,NA,NA,NA,NA,NA,NA,1,2,4,1,4,7,"Southern Region",0.441176470588235
"60d49b83-105b-d543-1f3b-d406c6d18944",59,5,1,0,2,3,1,2,5,6,4,1,2,4,6,3,7,"Southern Region",1.32352941176471
"60d34bc5-648e-8e68-a134-f74986a385f9",25,2,0,0,2,NA,NA,NA,NA,NA,NA,1,3,2,4,1,6,"Southern Region",1.32352941176471
"60d68034-4bc2-5651-907c-146fc7606aed",60,5,0,0,1,4,5,6,2,3,1,6,1,4,5,1,2,"Southern Region",5.88235294117647
"60d4dcb2-dc8f-2cf1-80e9-d9d90a3d5dd9",47,4,1,0,2,4,6,3,2,5,1,3,4,3,4,3,2,"Southern Region",5.88235294117647
"60d49b33-ee61-79cf-37ac-5652091d249b",30,2,0,0,1,1,2,3,4,6,5,1,3,2,6,3,6,"Southern Region",5.88235294117647
"60d4eb3c-586c-9645-c1b8-6c5714cc1d1e",22,1,0,0,2,5,3,2,1,4,6,3,4,4,2,1,4,"Southern Region",5.88235294117647
"60d5e90d-00c9-a382-4ca8-66f2dfddb07e",47,4,0,0,2,2,5,1,3,4,6,1,4,5,6,1,3,"Southern Region",5.88235294117647
"60d9e2e5-42eb-7a74-0be1-cfd591edc085",68,6,1,0,1,3,2,1,5,4,6,5,5,5,6,2,6,"Southern Region",0
"60d4b383-b83e-43dd-bddf-8ede1d86a73d",45,4,1,0,1,1,2,5,4,3,6,1,2,3,6,2,6,"Southern Region",0
"60d49f94-cd67-0a46-f57a-962d5441699c",24,1,0,0,2,4,3,2,5,1,6,4,4,5,3,2,6,"Southern Region",0
"60d9f6f3-1472-1ae0-183a-2c313accdb88",29,2,1,0,1,NA,NA,NA,NA,NA,NA,4,2,2,NA,1,2,"Southern Region",0
"60d9f8eb-65f1-58e6-359b-3fde47b8ec42",50,4,1,0,1,NA,NA,NA,NA,NA,NA,6,1,4,3,4,7,"Southern Region",0
"60d20cbb-1980-7011-e95f-108e3457ba65",75,6,0,0,1,2,3,1,4,5,6,3,2,1,4,2,4,"Southern Region",0
"60d49f5d-74ee-a2a5-c221-69c892458b41",42,3,1,0,2,6,3,1,4,5,2,4,2,1,6,1,3,"Southern Region",0
"60d20a3a-ddb9-f658-6518-017dc25ea0ef",64,5,0,0,1,2,1,3,4,6,5,3,3,3,3,1,2,"Southern Region",0
"60d9ecb2-184c-ed39-8678-aa7c03c2e18b",30,2,1,0,1,NA,NA,NA,NA,NA,NA,2,2,3,3,3,6,"Southern Region",0.147058823529412
"60db3fac-a9ed-bf03-6a10-3e440494c280",51,4,0,0,1,3,1,6,2,5,4,6,6,6,6,1,2,"Southern Region",0.147058823529412
"60d5ea24-8cb4-f067-821f-80fb8c40f390",42,3,0,0,2,2,4,1,3,5,6,1,3,5,4,1,5,"Southern Region",0.147058823529412
"60d9e237-b3e8-1c9d-4127-2e26f5edd6ba",42,3,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,2,6,"Southern Region",0.147058823529412
"60d9ee38-2965-0abe-3dd6-5ac5a314a65e",57,5,1,0,1,1,5,6,4,2,3,2,2,4,5,1,5,"Southern Region",0.147058823529412
"60d9e230-678f-380c-2098-9bc7b90eb089",66,6,1,0,1,2,1,4,3,5,6,6,3,1,4,4,6,"Southern Region",0.147058823529412
"60d9ee69-f3d3-75b4-6965-b9135f61967e",48,4,1,0,1,6,5,2,4,1,3,4,6,5,5,3,2,"Southern Region",0.147058823529412
"60d9f3ea-151d-5671-5571-0283399bad0a",34,2,1,0,1,2,3,6,4,5,1,4,3,3,3,1,2,"Southern Region",0.147058823529412
"60d9ef65-8298-3bae-b075-b69c3f4eae10",51,4,1,0,1,2,3,1,4,5,6,3,3,3,1,1,1,"Southern Region",0.147058823529412
"60d5edfc-d4b1-1f2e-bb3a-0a658c421588",69,6,1,0,4,2,3,1,5,6,4,3,2,1,4,2,8,"Southern Region",0
"60d4a359-9d62-0223-9f28-1cfcb552fcbb",45,4,0,0,2,3,4,5,1,2,6,5,5,1,2,1,2,"Southern Region",0
"60d9e241-5823-d9eb-d3ec-39383fbb0ffd",66,6,1,0,1,5,1,2,4,3,6,3,3,1,4,2,7,"Southern Region",0
"60d4a694-9cb6-fa81-1273-0c146f69be94",54,4,0,0,2,2,6,5,1,3,4,1,5,4,1,1,5,"Southern Region",0
"60d49a7e-1106-7bdc-0109-3f2588cc73be",23,1,0,0,2,NA,NA,NA,NA,NA,NA,4,4,4,4,2,2,"Southern Region",0
"60d9f96a-9036-33bb-c98b-36ec74dc2b91",40,3,1,0,1,6,4,5,1,2,3,2,4,4,4,4,7,"Southern Region",0
"60d9ee81-8d8d-b04d-16bb-828acfd135d1",71,6,1,0,1,NA,NA,NA,NA,NA,NA,4,3,5,6,2,5,"Southern Region",0
"60d5ebaf-1505-fd04-06eb-9c925669febf",41,3,1,0,2,1,2,3,4,5,6,1,4,4,6,1,2,"Southern Region",0
"60d9f39d-b652-66f6-2fe0-a78a35e50f38",44,3,1,0,1,1,4,3,6,2,5,2,4,3,3,4,6,"Southern Region",0
"60d9ef16-43a0-734a-8f93-4bb84929fee6",28,2,1,0,1,1,3,2,4,5,6,4,5,1,6,1,2,"Southern Region",2.05882352941176
"60d9f062-9a57-6052-b856-d82034d0261d",59,5,1,0,1,NA,NA,NA,NA,NA,NA,1,3,4,6,1,2,"Southern Region",5.88235294117647
"60d5e8e0-30c0-4da6-fcc7-a6a9f0503960",20,1,0,0,2,NA,NA,NA,NA,NA,NA,4,1,4,4,2,5,"Southern Region",2.05882352941176
"60d9f10d-318c-3cd0-164c-effc146c37c2",39,3,1,0,1,NA,NA,NA,NA,NA,NA,4,5,4,2,4,7,"Central Region",0
"60d4b599-cb8c-04f0-5a53-7fc8be2e2679",22,1,0,0,2,2,1,3,4,5,6,3,4,4,6,1,2,"Central Region",0
"60db4ca7-3a17-7366-0667-56af74032d0a",60,5,0,0,1,4,1,2,3,5,6,3,1,2,1,1,6,"Central Region",0
"60db7ab2-44e2-05ee-c274-9f78706261eb",22,1,0,0,1,1,2,4,3,6,5,1,2,3,4,NA,4,"Central Region",0
"60d9e2f8-2bd1-ee31-ceaf-25de3aac673c",78,6,1,0,1,3,2,1,4,6,5,1,2,2,4,3,6,"Central Region",0
"60db42c5-d532-b070-f5d6-44d35362ded7",52,4,0,0,1,2,3,1,4,5,6,3,1,2,4,1,4,"Central Region",0
"60d38f24-03df-636a-9883-89a480dcc0cf",72,6,1,1,1,1,2,6,3,5,4,3,1,4,2,1,7,"Central Region",0
"60d9e2d7-a631-5d60-ef08-e5b6eeb23099",36,3,1,0,1,2,5,4,1,3,6,4,2,1,5,1,4,"Central Region",0
"60db90dd-80c4-d863-b210-778cbd4d6eec",19,1,0,0,1,4,3,5,2,1,6,2,1,4,5,3,2,"Central Region",0
"60db74e7-6988-adc8-05bb-24440972bfdc",33,2,0,0,1,1,3,4,2,6,5,1,1,4,6,1,4,"Central Region",0
"60db92b6-aa4b-911d-aa99-6c8cab78d75b",23,1,0,0,1,3,5,6,1,4,2,4,1,2,5,2,2,"Central Region",0
"60db42b8-0c15-eac4-847c-e752bd26337c",64,5,0,0,1,1,3,2,4,6,5,3,1,1,4,3,6,"Central Region",0
"60da00f7-0a81-4746-615c-595f4e78fd68",34,2,1,0,1,1,3,2,5,6,4,2,3,1,6,1,4,"Central Region",0
"60db53be-1607-5fae-dfc2-540b00ff50d5",57,5,0,0,1,5,1,4,3,6,2,1,2,4,5,2,2,"Central Region",0
"60db427b-1869-89eb-1801-a17b7537df81",27,2,0,0,1,3,2,1,4,5,6,3,5,1,2,1,5,"Central Region",0
"60db5d95-9276-d240-e8bd-49ff1133e6af",28,2,0,0,1,3,5,1,2,6,4,3,3,2,6,1,2,"Central Region",0
"60db4275-c593-c9d2-ad5c-f58f9e9b0242",51,4,0,0,1,1,3,2,5,6,4,6,1,4,6,1,6,"Central Region",0
"60d20f29-af00-7f86-b86e-1e77944acb34",24,1,0,0,1,NA,NA,NA,NA,NA,NA,3,5,2,2,2,6,"Central Region",0
"60d20878-50d1-7123-63b7-08e264cc2cfb",61,5,1,0,1,NA,NA,NA,NA,NA,NA,1,1,2,6,1,3,"Central Region",0
"60dbdadb-d828-9ba0-5dad-5c16842b5123",48,4,0,0,1,5,4,1,3,6,2,6,5,3,1,4,4,"Central Region",0
"60d9b6f4-b3d8-a3cc-6f81-5ebb2441c8f1",79,6,0,0,1,1,3,6,2,4,5,1,2,4,6,1,2,"Central Region",0
"60db3f85-74ac-5605-2e50-88180e66e33a",24,1,0,0,1,4,5,3,1,2,6,3,2,1,5,1,2,"Central Region",0
"60db8c1b-75b7-3361-ddcb-78fbdbb82866",26,2,0,0,1,2,3,1,4,5,6,3,1,3,4,1,5,"Central Region",0
"60d9f981-c2e7-e516-fc11-99efbff27e56",40,3,1,0,1,4,3,5,2,6,1,6,2,1,3,4,7,"Eastern Region",0
"60d9fb68-cb5f-c106-b6c6-ca00d4902208",63,5,1,0,1,2,4,3,1,5,6,3,1,2,1,1,4,"Eastern Region",0
"60d4a13a-ffb7-c347-f6c3-cb4220fc9c3f",39,3,1,0,2,6,2,5,1,3,4,5,4,2,3,1,2,"Eastern Region",0
"60d9e26a-2b46-57f9-60aa-3edb57327820",48,4,0,0,1,2,6,5,1,4,3,1,5,3,6,4,2,"Eastern Region",0
"60db4f8f-7f00-7759-7351-6af059bacebe",33,2,0,0,1,2,3,6,1,4,5,2,1,4,2,1,2,"Eastern Region",0
"60d9ee7f-5d2e-2e57-99cb-2b5d710a412d",63,5,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,4,2,6,"Eastern Region",0
"60d7bf63-f20e-fd27-c1f0-ed6f39965c15",36,3,0,0,1,3,1,5,2,4,6,1,2,5,6,4,5,"Eastern Region",0
"60d9f2c3-5a90-052b-046d-8ac9616045d6",70,6,1,0,1,1,2,3,5,6,4,1,1,2,2,3,7,"Eastern Region",0
"60d20f64-55f1-36dd-f1e1-3dfbda4c07c0",56,5,0,0,1,5,2,3,1,6,4,1,4,6,5,1,5,"Eastern Region",0
"60d9e2c2-451e-96e9-c4a5-d9ac28e6c170",62,5,1,0,1,1,6,3,2,4,5,1,2,3,6,2,7,"Eastern Region",0
"60d20afe-7f61-00b0-ee84-c811006e362e",69,6,1,0,1,NA,NA,NA,NA,NA,NA,3,4,1,6,3,6,"Eastern Region",0
"60db414a-6ea5-2907-a2f4-dba455c4603f",31,2,0,0,1,5,1,3,2,6,4,2,1,4,6,1,2,"Eastern Region",0
